t,user,current_round
193468.230565909,Demetra,0
193478.244953582,Demetra,1
193488.24897075,Demetra,2
193498.251355608,Demetra,3
193508.258751839,Demetra,4
193518.274974664,Demetra,5
193528.284135738,Demetra,6
193538.289514441,Demetra,7
193548.31242105,Demetra,8
193558.318159139,Demetra,9
193568.320232968,Demetra,10
193578.329259138,Demetra,11
193588.33557607,Demetra,12
193598.339450287,Demetra,13
193608.351826498,Demetra,14
193618.358600427,Demetra,15
193628.362033286,Demetra,16
193638.364174643,Demetra,17
193648.373557619,Demetra,18
193658.39022826,Demetra,19
193668.394930827,Demetra,20
193678.40137762,Demetra,21
193688.410472663,Demetra,22
193698.415552727,Demetra,23
193708.423089995,Demetra,24
193718.429980296,Demetra,25
193728.430306367,Demetra,26
193738.437354546,Demetra,27
193748.440959629,Demetra,28
193758.444723447,Demetra,29
193768.448372158,Demetra,30
193778.451081586,Demetra,31
193788.455778462,Demetra,32
193798.464739187,Demetra,33
193808.472175333,Demetra,34
193818.473818903,Demetra,35
193828.479566833,Demetra,36
193838.482433218,Demetra,37
193848.486618852,Demetra,38
193858.491927675,Demetra,39
