t,user,current_round
193468.318293777,Julius,0
193478.400831678,Julius,1
193488.416668576,Julius,2
193498.425578612,Julius,3
193508.448956196,Julius,4
193518.474996765,Julius,5
193528.49328138,Julius,6
193538.500193757,Julius,7
193548.51278379,Julius,8
193558.531437081,Julius,9
193568.544303373,Julius,10
193578.548248455,Julius,11
193588.551911322,Julius,12
193598.572300872,Julius,13
193608.574922792,Julius,14
193618.586354501,Julius,15
193628.609210575,Julius,16
193638.609307637,Julius,17
193648.616697134,Julius,18
193658.620594335,Julius,19
193668.639894908,Julius,20
193678.6627948,Julius,21
193688.671133721,Julius,22
193698.71468457,Julius,23
193708.718153706,Julius,24
193718.720093626,Julius,25
193728.7238686,Julius,26
193738.734032245,Julius,27
193748.740959785,Julius,28
193758.758100357,Julius,29
193768.760862831,Julius,30
193778.791086528,Julius,31
193788.798178261,Julius,32
193798.806983348,Julius,33
193808.813895266,Julius,34
193818.81639285,Julius,35
193828.818735554,Julius,36
193838.819645456,Julius,37
193848.824046663,Julius,38
193858.830515016,Julius,39
