t,user,current_round
193468.218712707,Lavette,0
193478.225134922,Lavette,1
193488.226350961,Lavette,2
193498.23196321,Lavette,3
193508.238745834,Lavette,4
193518.243758267,Lavette,5
193528.248393188,Lavette,6
193538.254036198,Lavette,7
193548.26450239,Lavette,8
193558.270050462,Lavette,9
193568.274645224,Lavette,10
193578.282369355,Lavette,11
193588.284876509,Lavette,12
193598.293193109,Lavette,13
193608.30349054,Lavette,14
193618.305758296,Lavette,15
193628.313005338,Lavette,16
193638.322989686,Lavette,17
193648.329609775,Lavette,18
193658.334344612,Lavette,19
193668.340871372,Lavette,20
193678.343991135,Lavette,21
193688.345543151,Lavette,22
193698.349221135,Lavette,23
193708.35032588,Lavette,24
193718.353137547,Lavette,25
193728.359454674,Lavette,26
193738.363135173,Lavette,27
193748.366347548,Lavette,28
193758.368360482,Lavette,29
193768.376127677,Lavette,30
193778.383696828,Lavette,31
193788.384761834,Lavette,32
193798.422201771,Lavette,33
193808.42971078,Lavette,34
193818.431375799,Lavette,35
193828.44307041,Lavette,36
193838.446734037,Lavette,37
193848.447494032,Lavette,38
193858.451620395,Lavette,39
