t,user,current_round
195229.962533926,Mi,0
195240.005497641,Mi,1
195250.019625316,Mi,2
195260.028766914,Mi,3
195270.041279161,Mi,4
195280.042772435,Mi,5
195290.059145006,Mi,6
195300.064719251,Mi,7
195310.066440813,Mi,8
195320.070094252,Mi,9
195330.074217036,Mi,10
195340.081029612,Mi,11
195350.083660378,Mi,12
195360.090027547,Mi,13
195370.09268406,Mi,14
195380.099697802,Mi,15
195390.107263054,Mi,16
195400.112828515,Mi,17
195410.115583407,Mi,18
195420.133470096,Mi,19
195430.157253642,Mi,20
195440.157922546,Mi,21
195450.160875968,Mi,22
