t,user,current_round
195229.997517877,Charissa,0
195240.041940638,Charissa,1
195250.0694678,Charissa,2
195260.080636238,Charissa,3
195270.099338299,Charissa,4
195280.101396118,Charissa,5
195290.113584184,Charissa,6
195300.127929272,Charissa,7
195310.138770872,Charissa,8
195320.143991557,Charissa,9
195330.145040463,Charissa,10
195340.158737972,Charissa,11
195350.160020494,Charissa,12
195360.166806197,Charissa,13
195370.16982019,Charissa,14
195380.17295852,Charissa,15
195390.179410693,Charissa,16
195400.182533062,Charissa,17
195410.183353006,Charissa,18
195420.191699866,Charissa,19
195430.216900902,Charissa,20
195440.218430611,Charissa,21
195450.226782399,Charissa,22
