t,user,current_round
188494.437409905,Athena,0
188504.588382827,Athena,1
188514.649065703,Athena,2
188524.655284907,Athena,3
188534.658249126,Athena,4
188544.671082191,Athena,5
188554.705304166,Athena,6
188564.731514372,Athena,7
188574.736513001,Athena,8
188584.766325414,Athena,9
188594.767982383,Athena,10
188604.772883196,Athena,11
188614.779767755,Athena,12
188624.804693393,Athena,13
188634.816836603,Athena,14
188644.831211375,Athena,15
188654.84142594,Athena,16
188664.863953602,Athena,17
188674.872427839,Athena,18
188684.890815579,Athena,19
188694.892890115,Athena,20
188704.899830976,Athena,21
188714.932652775,Athena,22
188724.954081606,Athena,23
188734.963838129,Athena,24
188744.967500557,Athena,25
188754.972669058,Athena,26
188764.978231924,Athena,27
188774.980570705,Athena,28
188784.981214822,Athena,29
188794.987186439,Athena,30
188804.993901132,Athena,31
188815.000446108,Athena,32
188825.016242898,Athena,33
188835.017729921,Athena,34
188845.019246622,Athena,35
188855.020190378,Athena,36
188865.053802311,Athena,37
188875.054288826,Athena,38
188885.067494096,Athena,39
188895.068572822,Athena,40
188905.073299085,Athena,41
188915.0834728,Athena,42
188925.090757806,Athena,43
188935.095850492,Athena,44
188945.105259237,Athena,45
188955.112484205,Athena,46
188965.11331814,Athena,47
188975.116311191,Athena,48
188985.118820551,Athena,49
188995.149809085,Athena,50
189005.155742425,Athena,51
189015.160605577,Athena,52
189025.164030533,Athena,53
189035.168159385,Athena,54
189045.170883943,Athena,55
189055.176538813,Athena,56
189065.180331277,Athena,57
189075.180953027,Athena,58
189085.18186784,Athena,59
