t,user,current_round
188494.455960906,Cristy,0
188504.607572177,Cristy,1
188514.662401887,Cristy,2
188524.686639518,Cristy,3
188534.698675698,Cristy,4
188544.712267068,Cristy,5
188554.730437674,Cristy,6
188564.743808704,Cristy,7
188574.759856506,Cristy,8
188584.800897391,Cristy,9
188594.805862971,Cristy,10
188604.81044293,Cristy,11
188614.826421603,Cristy,12
188624.84675791,Cristy,13
188634.855309818,Cristy,14
188644.860137354,Cristy,15
188654.87303645,Cristy,16
188664.886813445,Cristy,17
188674.89906466,Cristy,18
188684.930512449,Cristy,19
188694.938801767,Cristy,20
188704.939723281,Cristy,21
188714.961861804,Cristy,22
188724.975072881,Cristy,23
188734.981084819,Cristy,24
188744.996175456,Cristy,25
188755.000432407,Cristy,26
188765.005195101,Cristy,27
188775.011403119,Cristy,28
188785.017692021,Cristy,29
188795.026419843,Cristy,30
188805.027201912,Cristy,31
188815.035975903,Cristy,32
188825.044510757,Cristy,33
188835.050981429,Cristy,34
188845.062238547,Cristy,35
188855.067193162,Cristy,36
188865.083751652,Cristy,37
188875.087340329,Cristy,38
188885.096853476,Cristy,39
188895.096935013,Cristy,40
188905.101381797,Cristy,41
188915.104949437,Cristy,42
188925.116355973,Cristy,43
188935.12656537,Cristy,44
188945.133280747,Cristy,45
188955.135805074,Cristy,46
188965.13943328,Cristy,47
188975.143769379,Cristy,48
188985.150806046,Cristy,49
188995.173214963,Cristy,50
189005.182099472,Cristy,51
189015.184269904,Cristy,52
189025.190093893,Cristy,53
189035.197285346,Cristy,54
189045.202124587,Cristy,55
189055.20239511,Cristy,56
189065.202618265,Cristy,57
189075.205571752,Cristy,58
189085.209392359,Cristy,59
