t,user,current_round
188494.497106872,Dora,0
188504.646440044,Dora,1
188514.721945237,Dora,2
188524.773735051,Dora,3
188534.779642546,Dora,4
188544.795242651,Dora,5
188554.803274396,Dora,6
188564.832855364,Dora,7
188574.892561394,Dora,8
188584.90551022,Dora,9
188594.923723576,Dora,10
188604.954499896,Dora,11
188614.955939163,Dora,12
188624.964076023,Dora,13
188634.974760902,Dora,14
188644.980194575,Dora,15
188654.98199607,Dora,16
188664.988295725,Dora,17
188675.003781806,Dora,18
188685.021587315,Dora,19
188695.059016082,Dora,20
188705.062098724,Dora,21
188715.089243688,Dora,22
188725.10054438,Dora,23
188735.109451334,Dora,24
188745.110335917,Dora,25
188755.114752354,Dora,26
188765.115816215,Dora,27
188775.118964418,Dora,28
188785.125078054,Dora,29
188795.128160745,Dora,30
188805.13666877,Dora,31
188815.137675616,Dora,32
188825.142890071,Dora,33
188835.145708164,Dora,34
188845.150220907,Dora,35
188855.152029503,Dora,36
188865.1689958,Dora,37
188875.175021747,Dora,38
188885.178889807,Dora,39
188895.184203912,Dora,40
188905.187267186,Dora,41
188915.188959963,Dora,42
188925.219840141,Dora,43
188935.2232151,Dora,44
188945.227438117,Dora,45
188955.235846578,Dora,46
188965.244877489,Dora,47
188975.25219118,Dora,48
188985.256923809,Dora,49
188995.262517651,Dora,50
189005.269096908,Dora,51
189015.273708815,Dora,52
189025.277052624,Dora,53
189035.280421816,Dora,54
189045.28568106,Dora,55
189055.288664511,Dora,56
189065.292990417,Dora,57
189075.293489766,Dora,58
189085.298129181,Dora,59
