t,user,current_round
188494.469304793,Jay Z,0
188504.621230201,Jay Z,1
188514.676082866,Jay Z,2
188524.700355607,Jay Z,3
188534.723338815,Jay Z,4
188544.741803317,Jay Z,5
188554.756481179,Jay Z,6
188564.776178222,Jay Z,7
188574.801774241,Jay Z,8
188584.846383633,Jay Z,9
188594.852977511,Jay Z,10
188604.855691125,Jay Z,11
188614.875791953,Jay Z,12
188624.883228788,Jay Z,13
188634.893431431,Jay Z,14
188644.906400996,Jay Z,15
188654.910107459,Jay Z,16
188664.914607891,Jay Z,17
188674.930551622,Jay Z,18
188684.965076539,Jay Z,19
188694.969298734,Jay Z,20
188704.972756393,Jay Z,21
188714.991032061,Jay Z,22
188724.999705299,Jay Z,23
188735.006631529,Jay Z,24
188745.019813601,Jay Z,25
188755.03074618,Jay Z,26
188765.035806041,Jay Z,27
188775.043629305,Jay Z,28
188785.049368261,Jay Z,29
188795.051501922,Jay Z,30
188805.058931618,Jay Z,31
188815.063083317,Jay Z,32
188825.063150219,Jay Z,33
188835.069920001,Jay Z,34
188845.084595693,Jay Z,35
188855.088985512,Jay Z,36
188865.113038457,Jay Z,37
188875.118849499,Jay Z,38
188885.128196726,Jay Z,39
188895.132813362,Jay Z,40
188905.138075539,Jay Z,41
188915.145196295,Jay Z,42
188925.149758349,Jay Z,43
188935.153325271,Jay Z,44
188945.153809043,Jay Z,45
188955.162314971,Jay Z,46
188965.163539463,Jay Z,47
188975.165754683,Jay Z,48
188985.172187534,Jay Z,49
188995.185769457,Jay Z,50
189005.203880872,Jay Z,51
189015.209849366,Jay Z,52
189025.216972641,Jay Z,53
189035.219879445,Jay Z,54
189045.233291176,Jay Z,55
189055.235547835,Jay Z,56
189065.242191577,Jay Z,57
189075.248337119,Jay Z,58
189085.25333906,Jay Z,59
