t,user,current_round
188494.385917441,Charissa,0
188504.491662855,Charissa,1
188514.523853884,Charissa,2
188524.531021598,Charissa,3
188534.536818469,Charissa,4
188544.557937878,Charissa,5
188554.605216829,Charissa,6
188564.61258376,Charissa,7
188574.625350498,Charissa,8
188584.634565328,Charissa,9
188594.639345629,Charissa,10
188604.658439071,Charissa,11
188614.672326927,Charissa,12
188624.700685861,Charissa,13
188634.710658302,Charissa,14
188644.72244676,Charissa,15
188654.731878165,Charissa,16
188664.757725041,Charissa,17
188674.774000729,Charissa,18
188684.784285537,Charissa,19
188694.818584671,Charissa,20
188704.840715614,Charissa,21
188714.857757976,Charissa,22
188724.859716411,Charissa,23
188734.86138058,Charissa,24
188744.861757571,Charissa,25
188754.865478844,Charissa,26
188764.882060877,Charissa,27
188774.886970757,Charissa,28
188784.892367513,Charissa,29
188794.893897181,Charissa,30
188804.899231424,Charissa,31
188814.906146987,Charissa,32
188824.928959861,Charissa,33
188834.937492744,Charissa,34
188844.93794572,Charissa,35
188854.93945447,Charissa,36
188864.964327034,Charissa,37
188874.970390653,Charissa,38
188884.977329688,Charissa,39
188894.980039214,Charissa,40
188904.988405095,Charissa,41
188914.991446349,Charissa,42
188924.992144746,Charissa,43
188935.000283115,Charissa,44
188945.022077551,Charissa,45
188955.02735741,Charissa,46
188965.031522618,Charissa,47
188975.032206072,Charissa,48
188985.033835563,Charissa,49
188995.043317007,Charissa,50
189005.051316874,Charissa,51
189015.054466697,Charissa,52
189025.059000135,Charissa,53
189035.067758262,Charissa,54
189045.067798831,Charissa,55
189055.069132189,Charissa,56
189065.072738221,Charissa,57
189075.074729586,Charissa,58
189085.085208192,Charissa,59
