t,user,current_round
188494.373323321,Maurita,0
188504.468068041,Maurita,1
188514.507602042,Maurita,2
188524.509653629,Maurita,3
188534.520394218,Maurita,4
188544.549507101,Maurita,5
188554.569644276,Maurita,6
188564.576426645,Maurita,7
188574.580668224,Maurita,8
188584.603867165,Maurita,9
188594.620351234,Maurita,10
188604.647678519,Maurita,11
188614.655587225,Maurita,12
188624.693143792,Maurita,13
188634.694969993,Maurita,14
188644.699428617,Maurita,15
188654.711664576,Maurita,16
188664.731005112,Maurita,17
188674.751835601,Maurita,18
188684.764087399,Maurita,19
188694.801042521,Maurita,20
188704.819274948,Maurita,21
188714.829441605,Maurita,22
188724.832361946,Maurita,23
188734.832407726,Maurita,24
188744.83584916,Maurita,25
188754.843108092,Maurita,26
188764.854567414,Maurita,27
188774.862364687,Maurita,28
188784.864628065,Maurita,29
188794.869878312,Maurita,30
188804.87867845,Maurita,31
188814.886079844,Maurita,32
188824.903716766,Maurita,33
188834.909920518,Maurita,34
188844.918386053,Maurita,35
188854.923041834,Maurita,36
188864.936348006,Maurita,37
188874.936766319,Maurita,38
188884.942739234,Maurita,39
188894.944720973,Maurita,40
188904.949032334,Maurita,41
188914.958391953,Maurita,42
188924.96342459,Maurita,43
188934.972505091,Maurita,44
188944.975037555,Maurita,45
188954.987931055,Maurita,46
188964.992250031,Maurita,47
188975.001790292,Maurita,48
188985.005446705,Maurita,49
188995.01155863,Maurita,50
189005.014506854,Maurita,51
189015.021777526,Maurita,52
189025.029009902,Maurita,53
189035.030281295,Maurita,54
189045.032650414,Maurita,55
189055.034052413,Maurita,56
189065.040281973,Maurita,57
189075.048362434,Maurita,58
189085.051899676,Maurita,59
