t,user,current_round
187891.319020093,Buffy,0
187901.394125517,Buffy,1
187911.532048494,Buffy,2
187921.607492254,Buffy,3
187931.674680499,Buffy,4
187941.718790118,Buffy,5
187951.768439927,Buffy,6
187961.787302814,Buffy,7
187971.839309173,Buffy,8
187981.904849531,Buffy,9
187992.05397984,Buffy,10
188002.105398143,Buffy,11
188012.117692702,Buffy,12
188022.150923427,Buffy,13
188032.211955257,Buffy,14
188042.228646403,Buffy,15
188052.242904794,Buffy,16
188062.29336437,Buffy,17
188072.330683278,Buffy,18
188082.346692588,Buffy,19
188092.376108302,Buffy,20
188102.380037604,Buffy,21
188112.390604319,Buffy,22
188122.392071806,Buffy,23
188132.399517406,Buffy,24
188142.408066781,Buffy,25
188152.452060823,Buffy,26
188162.464570711,Buffy,27
188172.479920883,Buffy,28
188182.504352836,Buffy,29
188192.509700052,Buffy,30
188202.521228154,Buffy,31
188212.530320778,Buffy,32
188222.540395449,Buffy,33
188232.554856346,Buffy,34
188242.560321409,Buffy,35
188252.570646738,Buffy,36
188262.576221622,Buffy,37
188272.584444959,Buffy,38
188282.596948322,Buffy,39
188292.604102512,Buffy,40
188302.605160947,Buffy,41
188312.615892314,Buffy,42
188322.626683707,Buffy,43
188332.632642387,Buffy,44
188342.642063179,Buffy,45
188352.651296015,Buffy,46
188362.653795358,Buffy,47
188372.667127699,Buffy,48
188382.675908055,Buffy,49
188392.695511967,Buffy,50
188402.711571198,Buffy,51
188412.71558356,Buffy,52
188422.734253352,Buffy,53
188432.743276723,Buffy,54
188442.754479352,Buffy,55
188452.766844385,Buffy,56
188462.769549804,Buffy,57
188472.781906687,Buffy,58
188482.784066978,Buffy,59
