t,user,current_round
187891.517067803,Livia,0
187901.710609138,Livia,1
187911.921786064,Livia,2
187922.099614213,Livia,3
187932.288966519,Livia,4
187942.36103196,Livia,5
187952.462325217,Livia,6
187962.609270599,Livia,7
187972.654494896,Livia,8
187982.707114583,Livia,9
187992.762876031,Livia,10
188002.830244146,Livia,11
188012.864059041,Livia,12
188022.901472586,Livia,13
188032.981874489,Livia,14
188043.01374761,Livia,15
188053.049867722,Livia,16
188063.058148963,Livia,17
188073.085889672,Livia,18
188083.114273912,Livia,19
188093.143282373,Livia,20
188103.157717776,Livia,21
188113.161829583,Livia,22
188123.166769126,Livia,23
188133.169952313,Livia,24
188143.178341974,Livia,25
188153.208204563,Livia,26
188163.21737006,Livia,27
188173.217467865,Livia,28
188183.238097406,Livia,29
188193.241916618,Livia,30
188203.257923535,Livia,31
188213.261983299,Livia,32
188223.275638839,Livia,33
188233.28278031,Livia,34
188243.283686924,Livia,35
188253.286967987,Livia,36
188263.297840527,Livia,37
188273.303927254,Livia,38
188283.31639522,Livia,39
188293.321470731,Livia,40
188303.34245754,Livia,41
188313.353892581,Livia,42
188323.359693115,Livia,43
188333.369012686,Livia,44
188343.382500428,Livia,45
188353.404352172,Livia,46
188363.405499049,Livia,47
188373.420319705,Livia,48
188383.423689234,Livia,49
188393.42900464,Livia,50
188403.447025769,Livia,51
188413.451502048,Livia,52
188423.456388314,Livia,53
188433.467343656,Livia,54
188443.481227241,Livia,55
188453.488280614,Livia,56
188463.489447513,Livia,57
188473.491607302,Livia,58
188483.503107295,Livia,59
