t,user,current_round
187891.144898461,Lila,0
187901.17767386,Lila,1
187911.279460321,Lila,2
187921.310685682,Lila,3
187931.32053256,Lila,4
187941.354900952,Lila,5
187951.395349563,Lila,6
187961.433126889,Lila,7
187971.470344059,Lila,8
187981.493862476,Lila,9
187991.538436064,Lila,10
188001.548265365,Lila,11
188011.598064821,Lila,12
188021.642807611,Lila,13
188031.660184456,Lila,14
188041.674616764,Lila,15
188051.675961873,Lila,16
188061.677206375,Lila,17
188071.684349913,Lila,18
188081.719472579,Lila,19
188091.731115632,Lila,20
188101.740050945,Lila,21
188111.754540842,Lila,22
188121.768050138,Lila,23
188131.773048299,Lila,24
188141.776893754,Lila,25
188151.786408752,Lila,26
188161.793272947,Lila,27
188171.793821037,Lila,28
188181.836317223,Lila,29
188191.84561559,Lila,30
188201.858552793,Lila,31
188211.870332305,Lila,32
188221.875165047,Lila,33
188231.88510626,Lila,34
188241.896144634,Lila,35
188251.897720177,Lila,36
188261.906245487,Lila,37
188271.914846359,Lila,38
188281.922702728,Lila,39
188291.939685984,Lila,40
188301.952616396,Lila,41
188311.953999725,Lila,42
188321.980722212,Lila,43
188331.982195634,Lila,44
188341.987189064,Lila,45
188351.994910983,Lila,46
188362.009478132,Lila,47
188372.024988702,Lila,48
188382.037630442,Lila,49
188392.045942649,Lila,50
188402.05239254,Lila,51
188412.055289024,Lila,52
188422.067353852,Lila,53
188432.078882143,Lila,54
188442.083250276,Lila,55
188452.099481661,Lila,56
188462.123339745,Lila,57
188472.134585934,Lila,58
188482.148383318,Lila,59
