t,user,current_round
187891.55851513,Delaine,0
187901.797238429,Delaine,1
187912.006996677,Delaine,2
187922.202708661,Delaine,3
187932.365679061,Delaine,4
187942.459211253,Delaine,5
187952.562779581,Delaine,6
187962.665785797,Delaine,7
187972.736445158,Delaine,8
187982.785367732,Delaine,9
187992.850513051,Delaine,10
188002.919753103,Delaine,11
188012.987787159,Delaine,12
188023.025402219,Delaine,13
188033.063929831,Delaine,14
188043.13997299,Delaine,15
188053.179384875,Delaine,16
188063.186329862,Delaine,17
188073.210552033,Delaine,18
188083.242100427,Delaine,19
188093.255812038,Delaine,20
188103.270261535,Delaine,21
188113.275541679,Delaine,22
188123.28355487,Delaine,23
188133.288073891,Delaine,24
188143.302263005,Delaine,25
188153.316301156,Delaine,26
188163.330364048,Delaine,27
188173.332799486,Delaine,28
188183.356488876,Delaine,29
188193.359927767,Delaine,30
188203.373141858,Delaine,31
188213.375976616,Delaine,32
188223.388127229,Delaine,33
188233.392368619,Delaine,34
188243.403088916,Delaine,35
188253.435311482,Delaine,36
188263.456482534,Delaine,37
188273.476691091,Delaine,38
188283.481389485,Delaine,39
188293.499545282,Delaine,40
188303.514154288,Delaine,41
188313.515935348,Delaine,42
188323.52415704,Delaine,43
188333.532163682,Delaine,44
188343.542100085,Delaine,45
188353.546029626,Delaine,46
188363.559301822,Delaine,47
188373.562473027,Delaine,48
188383.56790789,Delaine,49
188393.575566047,Delaine,50
188403.58609523,Delaine,51
188413.592805748,Delaine,52
188423.603449234,Delaine,53
188433.609043156,Delaine,54
188443.620663686,Delaine,55
188453.628872878,Delaine,56
188463.636391383,Delaine,57
188473.639556016,Delaine,58
188483.650140595,Delaine,59
