t,user,current_round
187891.44620054,Elvera,0
187901.639636259,Elvera,1
187911.803244602,Elvera,2
187921.980736383,Elvera,3
187932.113431074,Elvera,4
187942.187402148,Elvera,5
187952.308520854,Elvera,6
187962.387870972,Elvera,7
187972.437569376,Elvera,8
187982.477347547,Elvera,9
187992.582079666,Elvera,10
188002.645940751,Elvera,11
188012.653407805,Elvera,12
188022.702063966,Elvera,13
188032.782500775,Elvera,14
188042.846098428,Elvera,15
188052.851470978,Elvera,16
188062.855833614,Elvera,17
188072.877768608,Elvera,18
188082.906453319,Elvera,19
188092.923333923,Elvera,20
188102.937254722,Elvera,21
188112.939105376,Elvera,22
188122.943410658,Elvera,23
188132.944798792,Elvera,24
188142.962121468,Elvera,25
188152.988126268,Elvera,26
188163.006087335,Elvera,27
188173.00930704,Elvera,28
188183.024431702,Elvera,29
188193.038827101,Elvera,30
188203.045902834,Elvera,31
188213.060889789,Elvera,32
188223.064544845,Elvera,33
188233.079895054,Elvera,34
188243.102872821,Elvera,35
188253.110458615,Elvera,36
188263.123248237,Elvera,37
188273.127891126,Elvera,38
188283.138438677,Elvera,39
188293.151100893,Elvera,40
188303.163080882,Elvera,41
188313.174928561,Elvera,42
188323.187546416,Elvera,43
188333.195783491,Elvera,44
188343.202223578,Elvera,45
188353.216094451,Elvera,46
188363.225380831,Elvera,47
188373.235295351,Elvera,48
188383.249872124,Elvera,49
188393.256222991,Elvera,50
188403.265942046,Elvera,51
188413.269663093,Elvera,52
188423.279014188,Elvera,53
188433.281637271,Elvera,54
188443.302957264,Elvera,55
188453.312634879,Elvera,56
188463.326797181,Elvera,57
188473.33468471,Elvera,58
188483.341029651,Elvera,59
