t,user,current_round
187891.412315106,Lizzette,0
187901.608230518,Lizzette,1
187911.701763198,Lizzette,2
187921.864393805,Lizzette,3
187931.980187859,Lizzette,4
187942.112362743,Lizzette,5
187952.266844733,Lizzette,6
187962.313300085,Lizzette,7
187972.338727948,Lizzette,8
187982.397472767,Lizzette,9
187992.433075639,Lizzette,10
188002.51041028,Lizzette,11
188012.587798001,Lizzette,12
188022.666217112,Lizzette,13
188032.700498315,Lizzette,14
188042.715112976,Lizzette,15
188052.76930608,Lizzette,16
188062.806176554,Lizzette,17
188072.811956179,Lizzette,18
188082.820861074,Lizzette,19
188092.8334607,Lizzette,20
188102.847065116,Lizzette,21
188112.851969422,Lizzette,22
188122.861373622,Lizzette,23
188132.874681512,Lizzette,24
188142.889556641,Lizzette,25
188152.900297424,Lizzette,26
188162.902872373,Lizzette,27
188172.908324727,Lizzette,28
188182.914893036,Lizzette,29
188192.925732749,Lizzette,30
188202.939338339,Lizzette,31
188212.948799314,Lizzette,32
188222.961253849,Lizzette,33
188232.976933489,Lizzette,34
188242.985762167,Lizzette,35
188252.993934003,Lizzette,36
188263.009922875,Lizzette,37
188273.016340106,Lizzette,38
188283.029487009,Lizzette,39
188293.033204402,Lizzette,40
188303.054920245,Lizzette,41
188313.063556638,Lizzette,42
188323.075929339,Lizzette,43
188333.086145151,Lizzette,44
188343.097849114,Lizzette,45
188353.106695585,Lizzette,46
188363.114027997,Lizzette,47
188373.123726218,Lizzette,48
188383.130548726,Lizzette,49
188393.144202868,Lizzette,50
188403.154204603,Lizzette,51
188413.159293233,Lizzette,52
188423.167785696,Lizzette,53
188433.176628889,Lizzette,54
188443.183351894,Lizzette,55
188453.190432313,Lizzette,56
188463.203662854,Lizzette,57
188473.220574277,Lizzette,58
188483.223185465,Lizzette,59
