t,user,current_round
187891.344602902,Magdalen,0
187901.425435521,Magdalen,1
187911.554542758,Magdalen,2
187921.64161295,Magdalen,3
187931.727045978,Magdalen,4
187941.767702468,Magdalen,5
187951.833288814,Magdalen,6
187961.868019755,Magdalen,7
187971.978204576,Magdalen,8
187981.993781268,Magdalen,9
187992.150521683,Magdalen,10
188002.172044187,Magdalen,11
188012.209329838,Magdalen,12
188022.212812835,Magdalen,13
188032.261681075,Magdalen,14
188042.265375058,Magdalen,15
188052.286448236,Magdalen,16
188062.336779939,Magdalen,17
188072.39995808,Magdalen,18
188082.413841405,Magdalen,19
188092.421620345,Magdalen,20
188102.434891545,Magdalen,21
188112.445473001,Magdalen,22
188122.455172337,Magdalen,23
188132.472944703,Magdalen,24
188142.486179226,Magdalen,25
188152.511287592,Magdalen,26
188162.530521178,Magdalen,27
188172.537636194,Magdalen,28
188182.563912426,Magdalen,29
188192.577110874,Magdalen,30
188202.583358036,Magdalen,31
188212.59879143,Magdalen,32
188222.608147823,Magdalen,33
188232.611866612,Magdalen,34
188242.618469142,Magdalen,35
188252.62984782,Magdalen,36
188262.640142074,Magdalen,37
188272.660050228,Magdalen,38
188282.669116882,Magdalen,39
188292.682762431,Magdalen,40
188302.682863071,Magdalen,41
188312.695719481,Magdalen,42
188322.708188226,Magdalen,43
188332.720188678,Magdalen,44
188342.729384699,Magdalen,45
188352.739270604,Magdalen,46
188362.75144838,Magdalen,47
188372.768768085,Magdalen,48
188382.789758642,Magdalen,49
188392.792057691,Magdalen,50
188402.795083272,Magdalen,51
188412.806517558,Magdalen,52
188422.814809279,Magdalen,53
188432.817454313,Magdalen,54
188442.820321301,Magdalen,55
188452.822755605,Magdalen,56
188462.827190434,Magdalen,57
188472.831243763,Magdalen,58
188482.852642653,Magdalen,59
