t,user,current_round
187891.473253112,Lucy,0
187901.669725602,Lucy,1
187911.863070422,Lucy,2
187922.023340033,Lucy,3
187932.15397111,Lucy,4
187942.230883137,Lucy,5
187952.373243457,Lucy,6
187962.45637303,Lucy,7
187972.494899982,Lucy,8
187982.563763517,Lucy,9
187992.621903864,Lucy,10
188002.680371583,Lucy,11
188012.698299933,Lucy,12
188022.764730366,Lucy,13
188032.819453416,Lucy,14
188042.887952575,Lucy,15
188052.900609319,Lucy,16
188062.911337737,Lucy,17
188072.924105009,Lucy,18
188082.95762458,Lucy,19
188092.971622808,Lucy,20
188103.012210276,Lucy,21
188113.021630919,Lucy,22
188123.030112941,Lucy,23
188133.040558255,Lucy,24
188143.042349274,Lucy,25
188153.04625845,Lucy,26
188163.051726587,Lucy,27
188173.054949228,Lucy,28
188183.091177307,Lucy,29
188193.096660568,Lucy,30
188203.102667532,Lucy,31
188213.112670431,Lucy,32
188223.123975519,Lucy,33
188233.128054129,Lucy,34
188243.16169963,Lucy,35
188253.165570505,Lucy,36
188263.176990027,Lucy,37
188273.186551737,Lucy,38
188283.195506595,Lucy,39
188293.205319605,Lucy,40
188303.215932038,Lucy,41
188313.228751198,Lucy,42
188323.247678658,Lucy,43
188333.258173167,Lucy,44
188343.277081183,Lucy,45
188353.285464154,Lucy,46
188363.295957571,Lucy,47
188373.308524208,Lucy,48
188383.311081539,Lucy,49
188393.312033926,Lucy,50
188403.312670767,Lucy,51
188413.329401954,Lucy,52
188423.329604698,Lucy,53
188433.338643096,Lucy,54
188443.351516267,Lucy,55
188453.363525574,Lucy,56
188463.387723968,Lucy,57
188473.395370416,Lucy,58
188483.409719733,Lucy,59
