t,user,current_round
189698.196495995,Rick,0
189708.301088642,Rick,1
189718.371047703,Rick,2
189728.406942588,Rick,3
189738.444897449,Rick,4
189748.461693648,Rick,5
189758.474514904,Rick,6
189768.506830688,Rick,7
189778.548143426,Rick,8
189788.551835306,Rick,9
189798.581131972,Rick,10
189808.584790771,Rick,11
189818.601623205,Rick,12
189828.613970426,Rick,13
189838.641170959,Rick,14
189848.667308167,Rick,15
189858.675177215,Rick,16
189868.67701088,Rick,17
189878.677061791,Rick,18
189888.683575298,Rick,19
189898.709619411,Rick,20
189908.715686547,Rick,21
189918.719221324,Rick,22
189928.724366007,Rick,23
189938.731335963,Rick,24
189948.731669702,Rick,25
189958.736565899,Rick,26
189968.742957921,Rick,27
189978.74491334,Rick,28
189988.751545076,Rick,29
189998.752896675,Rick,30
190008.760559616,Rick,31
190018.763498148,Rick,32
190028.769263393,Rick,33
190038.776034327,Rick,34
190048.779801702,Rick,35
190058.78303018,Rick,36
190068.787446004,Rick,37
190078.787850062,Rick,38
190088.796113709,Rick,39
190098.79995313,Rick,40
190108.809428792,Rick,41
190118.812076585,Rick,42
190128.816168626,Rick,43
190138.819648614,Rick,44
190148.82052774,Rick,45
190158.820699313,Rick,46
190168.841878644,Rick,47
190178.845786224,Rick,48
190188.847124817,Rick,49
190198.847352295,Rick,50
190208.852901297,Rick,51
190218.861073356,Rick,52
190228.86123229,Rick,53
190238.8638805,Rick,54
190248.867442432,Rick,55
190258.873980566,Rick,56
190268.878504943,Rick,57
190278.881700511,Rick,58
190288.8902271,Rick,59
