t,user,current_round
189698.232355058,Adaline,0
189708.331070677,Adaline,1
189718.409279822,Adaline,2
189728.444797149,Adaline,3
189738.472410914,Adaline,4
189748.500775033,Adaline,5
189758.509984442,Adaline,6
189768.555126838,Adaline,7
189778.593190665,Adaline,8
189788.601777452,Adaline,9
189798.649309048,Adaline,10
189808.655156983,Adaline,11
189818.693146104,Adaline,12
189828.700327322,Adaline,13
189838.7078605,Adaline,14
189848.715826171,Adaline,15
189858.717080017,Adaline,16
189868.72698023,Adaline,17
189878.734637149,Adaline,18
189888.738201888,Adaline,19
189898.761925991,Adaline,20
189908.772135546,Adaline,21
189918.773659391,Adaline,22
189928.785198135,Adaline,23
189938.789326012,Adaline,24
189948.804619958,Adaline,25
189958.815366469,Adaline,26
189968.823212136,Adaline,27
189978.828201951,Adaline,28
189988.829494572,Adaline,29
189998.834794328,Adaline,30
190008.840668142,Adaline,31
190018.845456476,Adaline,32
190028.855680109,Adaline,33
190038.863721862,Adaline,34
190048.863970488,Adaline,35
190058.864771728,Adaline,36
190068.873608222,Adaline,37
190078.878188836,Adaline,38
190088.878239564,Adaline,39
190098.884747837,Adaline,40
190108.885312028,Adaline,41
190118.88868565,Adaline,42
190128.894494303,Adaline,43
190138.903497374,Adaline,44
190148.906199691,Adaline,45
190158.907310563,Adaline,46
190168.913688917,Adaline,47
190178.918922309,Adaline,48
190188.92137391,Adaline,49
190198.921997917,Adaline,50
190208.929985525,Adaline,51
190218.931538595,Adaline,52
190228.931847871,Adaline,53
190238.934108033,Adaline,54
190248.940553731,Adaline,55
190258.944609824,Adaline,56
190268.949180481,Adaline,57
190278.955413398,Adaline,58
190288.959658226,Adaline,59
