t,user,current_round
189698.01302993,Kandi,0
189708.067523288,Kandi,1
189718.076256429,Kandi,2
189728.08685914,Kandi,3
189738.099210364,Kandi,4
189748.101756913,Kandi,5
189758.104801319,Kandi,6
189768.122778641,Kandi,7
189778.133750937,Kandi,8
189788.133910008,Kandi,9
189798.134893547,Kandi,10
189808.152389365,Kandi,11
189818.156672167,Kandi,12
189828.162755617,Kandi,13
189838.166002712,Kandi,14
189848.184502246,Kandi,15
189858.188224776,Kandi,16
189868.189283703,Kandi,17
189878.190804539,Kandi,18
189888.196278415,Kandi,19
189898.197024998,Kandi,20
189908.204420356,Kandi,21
189918.212235447,Kandi,22
189928.212389094,Kandi,23
189938.220082391,Kandi,24
189948.22549428,Kandi,25
189958.232195326,Kandi,26
189968.236517974,Kandi,27
189978.237466582,Kandi,28
189988.240037694,Kandi,29
189998.243327156,Kandi,30
190008.252107791,Kandi,31
190018.261803918,Kandi,32
190028.262923401,Kandi,33
190038.269790905,Kandi,34
190048.276302329,Kandi,35
190058.279040812,Kandi,36
190068.28406999,Kandi,37
190078.284268214,Kandi,38
190088.285555356,Kandi,39
190098.288307378,Kandi,40
190108.291536468,Kandi,41
190118.295150528,Kandi,42
190128.297273142,Kandi,43
190138.306363531,Kandi,44
190148.311750175,Kandi,45
190158.31323075,Kandi,46
190168.318479283,Kandi,47
190178.323686079,Kandi,48
190188.330210476,Kandi,49
190198.333157984,Kandi,50
190208.334288678,Kandi,51
190218.336956075,Kandi,52
190228.343647118,Kandi,53
190238.350305872,Kandi,54
190248.352651023,Kandi,55
190258.3641692,Kandi,56
190268.365703013,Kandi,57
190278.370321757,Kandi,58
190288.378473363,Kandi,59
