t,user,current_round
189698.211559592,Beatriz,0
189708.310854083,Beatriz,1
189718.383139837,Beatriz,2
189728.422572235,Beatriz,3
189738.454716533,Beatriz,4
189748.467592688,Beatriz,5
189758.484599677,Beatriz,6
189768.529480316,Beatriz,7
189778.571031711,Beatriz,8
189788.571255426,Beatriz,9
189798.598395993,Beatriz,10
189808.6062675,Beatriz,11
189818.641958946,Beatriz,12
189828.649461171,Beatriz,13
189838.666490462,Beatriz,14
189848.675947743,Beatriz,15
189858.692941813,Beatriz,16
189868.699085227,Beatriz,17
189878.701126285,Beatriz,18
189888.713027882,Beatriz,19
189898.734025103,Beatriz,20
189908.741783798,Beatriz,21
189918.744814186,Beatriz,22
189928.761372198,Beatriz,23
189938.76762276,Beatriz,24
189948.771353716,Beatriz,25
189958.779396572,Beatriz,26
189968.786667948,Beatriz,27
189978.791263459,Beatriz,28
189988.793111705,Beatriz,29
189998.796843362,Beatriz,30
190008.7981634,Beatriz,31
190018.800705369,Beatriz,32
190028.812906237,Beatriz,33
190038.813336388,Beatriz,34
190048.817337082,Beatriz,35
190058.823052154,Beatriz,36
190068.825419772,Beatriz,37
190078.833407338,Beatriz,38
190088.841676081,Beatriz,39
190098.84368148,Beatriz,40
190108.850881983,Beatriz,41
190118.852435404,Beatriz,42
190128.854108156,Beatriz,43
190138.857067947,Beatriz,44
190148.858037184,Beatriz,45
190158.858228616,Beatriz,46
190168.861643234,Beatriz,47
190178.868594879,Beatriz,48
190188.874864271,Beatriz,49
190198.87517201,Beatriz,50
190208.881688403,Beatriz,51
190218.888827676,Beatriz,52
190228.895555001,Beatriz,53
190238.899386075,Beatriz,54
190248.902936248,Beatriz,55
190258.90888802,Beatriz,56
190268.916427276,Beatriz,57
190278.918907214,Beatriz,58
190288.922109931,Beatriz,59
