t,user,current_round
189698.11068376,Leigh,0
189708.204019893,Leigh,1
189718.24182794,Leigh,2
189728.276925045,Leigh,3
189738.29942498,Leigh,4
189748.31360246,Leigh,5
189758.347661338,Leigh,6
189768.356382185,Leigh,7
189778.370879107,Leigh,8
189788.410871644,Leigh,9
189798.414404731,Leigh,10
189808.433673568,Leigh,11
189818.452744498,Leigh,12
189828.455720546,Leigh,13
189838.493039338,Leigh,14
189848.496583994,Leigh,15
189858.501097961,Leigh,16
189868.503812946,Leigh,17
189878.51104393,Leigh,18
189888.512267716,Leigh,19
189898.53236947,Leigh,20
189908.539927018,Leigh,21
189918.555603609,Leigh,22
189928.558353051,Leigh,23
189938.564956508,Leigh,24
189948.572560229,Leigh,25
189958.572867455,Leigh,26
189968.580614657,Leigh,27
189978.583130423,Leigh,28
189988.584794978,Leigh,29
189998.597251796,Leigh,30
190008.600747395,Leigh,31
190018.608252286,Leigh,32
190028.614059492,Leigh,33
190038.622159147,Leigh,34
190048.623210633,Leigh,35
190058.624652785,Leigh,36
190068.627939802,Leigh,37
190078.630321188,Leigh,38
190088.634104077,Leigh,39
190098.641872342,Leigh,40
190108.646820162,Leigh,41
190118.65327751,Leigh,42
190128.661386223,Leigh,43
190138.669017813,Leigh,44
190148.672345638,Leigh,45
190158.67987088,Leigh,46
190168.683459953,Leigh,47
190178.691380077,Leigh,48
190188.696445254,Leigh,49
190198.700705695,Leigh,50
190208.701700575,Leigh,51
190218.70813973,Leigh,52
190228.713246548,Leigh,53
190238.71561551,Leigh,54
190248.716235943,Leigh,55
190258.71844237,Leigh,56
190268.723480206,Leigh,57
190278.726067198,Leigh,58
190288.73112437,Leigh,59
