t,user,current_round
189698.310116593,Georgene,0
189708.425753161,Georgene,1
189718.513657877,Georgene,2
189728.578143994,Georgene,3
189738.652038167,Georgene,4
189748.697433689,Georgene,5
189758.729023974,Georgene,6
189768.757971016,Georgene,7
189778.775101507,Georgene,8
189788.799945533,Georgene,9
189798.814396627,Georgene,10
189808.827481842,Georgene,11
189818.844429242,Georgene,12
189828.844667905,Georgene,13
189838.866017423,Georgene,14
189848.888029601,Georgene,15
189858.896229543,Georgene,16
189868.905919738,Georgene,17
189878.913464622,Georgene,18
189888.934813051,Georgene,19
189898.939888532,Georgene,20
189908.95139487,Georgene,21
189918.969502152,Georgene,22
189928.981822964,Georgene,23
189938.987941396,Georgene,24
189948.98876102,Georgene,25
189958.995330525,Georgene,26
189969.003140048,Georgene,27
189979.00360683,Georgene,28
189989.005830495,Georgene,29
189999.009316183,Georgene,30
190009.026641688,Georgene,31
190019.032895437,Georgene,32
190029.038296945,Georgene,33
190039.045518125,Georgene,34
190049.049387839,Georgene,35
190059.052113248,Georgene,36
190069.060786194,Georgene,37
190079.071645837,Georgene,38
190089.072809329,Georgene,39
190099.073903618,Georgene,40
190109.078717308,Georgene,41
190119.0812587,Georgene,42
190129.084452334,Georgene,43
190139.085184819,Georgene,44
190149.08976695,Georgene,45
190159.095986667,Georgene,46
190169.10387637,Georgene,47
190179.111399886,Georgene,48
190189.117581573,Georgene,49
190199.126113745,Georgene,50
190209.129563162,Georgene,51
190219.132578672,Georgene,52
190229.136845586,Georgene,53
190239.140167926,Georgene,54
190249.154837689,Georgene,55
190259.16373687,Georgene,56
190269.168567869,Georgene,57
190279.172104646,Georgene,58
190289.175097845,Georgene,59
