t,user,current_round
189698.087185335,Cordia,0
189708.180631371,Cordia,1
189718.207298038,Cordia,2
189728.246217215,Cordia,3
189738.270672063,Cordia,4
189748.279046865,Cordia,5
189758.301068297,Cordia,6
189768.301438715,Cordia,7
189778.316541798,Cordia,8
189788.359032096,Cordia,9
189798.359883834,Cordia,10
189808.362862925,Cordia,11
189818.36402468,Cordia,12
189828.401909704,Cordia,13
189838.404593869,Cordia,14
189848.412152781,Cordia,15
189858.422256963,Cordia,16
189868.430831543,Cordia,17
189878.436703119,Cordia,18
189888.486742101,Cordia,19
189898.50255797,Cordia,20
189908.509825009,Cordia,21
189918.525145449,Cordia,22
189928.534162901,Cordia,23
189938.536625226,Cordia,24
189948.536845728,Cordia,25
189958.541743902,Cordia,26
189968.546518722,Cordia,27
189978.5515255,Cordia,28
189988.563724121,Cordia,29
189998.568486025,Cordia,30
190008.576069349,Cordia,31
190018.579713369,Cordia,32
190028.582078685,Cordia,33
190038.587034264,Cordia,34
190048.592087911,Cordia,35
190058.597370677,Cordia,36
190068.598638497,Cordia,37
190078.600048384,Cordia,38
190088.603799276,Cordia,39
190098.609512762,Cordia,40
190108.61434618,Cordia,41
190118.623645808,Cordia,42
190128.624967379,Cordia,43
190138.631655072,Cordia,44
190148.637760705,Cordia,45
190158.645741867,Cordia,46
190168.650576618,Cordia,47
190178.659142943,Cordia,48
190188.65979548,Cordia,49
190198.663454625,Cordia,50
190208.66637637,Cordia,51
190218.668886336,Cordia,52
190228.675223084,Cordia,53
190238.681276989,Cordia,54
190248.685406454,Cordia,55
190258.69085591,Cordia,56
190268.69440425,Cordia,57
190278.696546526,Cordia,58
190288.705926439,Cordia,59
