t,user,current_round
189698.140855372,Patty,0
189708.239363081,Patty,1
189718.28138184,Patty,2
189728.330659388,Patty,3
189738.366409454,Patty,4
189748.374643117,Patty,5
189758.392978702,Patty,6
189768.401461875,Patty,7
189778.43573699,Patty,8
189788.447157677,Patty,9
189798.453856381,Patty,10
189808.485149692,Patty,11
189818.514721871,Patty,12
189828.518118471,Patty,13
189838.557430557,Patty,14
189848.587441818,Patty,15
189858.590555586,Patty,16
189868.594681068,Patty,17
189878.597392485,Patty,18
189888.599552848,Patty,19
189898.604616587,Patty,20
189908.606077253,Patty,21
189918.613048367,Patty,22
189928.614589338,Patty,23
189938.614756499,Patty,24
189948.616522663,Patty,25
189958.620490994,Patty,26
189968.620753756,Patty,27
189978.629862211,Patty,28
189988.635806278,Patty,29
189998.638728543,Patty,30
190008.656551231,Patty,31
190018.670122521,Patty,32
190028.671702907,Patty,33
190038.672260805,Patty,34
190048.676973275,Patty,35
190058.677561544,Patty,36
190068.678339462,Patty,37
190078.68826903,Patty,38
190088.693581327,Patty,39
190098.700592012,Patty,40
190108.701368393,Patty,41
190118.703254771,Patty,42
190128.708324544,Patty,43
190138.713068829,Patty,44
190148.716023024,Patty,45
190158.721721474,Patty,46
190168.72892515,Patty,47
190178.736546717,Patty,48
190188.751413406,Patty,49
190198.754836072,Patty,50
190208.760364244,Patty,51
190218.768779089,Patty,52
190228.771938599,Patty,53
190238.779723392,Patty,54
190248.783650966,Patty,55
190258.791516815,Patty,56
190268.793244054,Patty,57
190278.794286598,Patty,58
190288.800799613,Patty,59
