t,user,current_round
189096.266497998,Bobbi,0
189106.37980193,Bobbi,1
189116.391436935,Bobbi,2
189126.417379021,Bobbi,3
189136.426120977,Bobbi,4
189146.433711028,Bobbi,5
189156.441161574,Bobbi,6
189166.463829728,Bobbi,7
189176.472463525,Bobbi,8
189186.500641224,Bobbi,9
189196.536296469,Bobbi,10
189206.544269425,Bobbi,11
189216.570930321,Bobbi,12
189226.576585439,Bobbi,13
189236.584044978,Bobbi,14
189246.584341576,Bobbi,15
189256.590225669,Bobbi,16
189266.59830273,Bobbi,17
189276.598561336,Bobbi,18
189286.600121481,Bobbi,19
189296.607657904,Bobbi,20
189306.623352551,Bobbi,21
189316.626210531,Bobbi,22
189326.626369441,Bobbi,23
189336.631185403,Bobbi,24
189346.634846708,Bobbi,25
189356.647784343,Bobbi,26
189366.65062897,Bobbi,27
189376.653673013,Bobbi,28
189386.661128781,Bobbi,29
189396.662859245,Bobbi,30
189406.668130846,Bobbi,31
189416.670342021,Bobbi,32
189426.674737783,Bobbi,33
189436.677364956,Bobbi,34
189446.677711774,Bobbi,35
189456.698468502,Bobbi,36
189466.701157148,Bobbi,37
189476.702479559,Bobbi,38
189486.70971625,Bobbi,39
189496.710283865,Bobbi,40
189506.715365682,Bobbi,41
189516.721034084,Bobbi,42
189526.755298519,Bobbi,43
189536.770666227,Bobbi,44
189546.77592194,Bobbi,45
189556.778198457,Bobbi,46
189566.78218485,Bobbi,47
189576.78331236,Bobbi,48
189586.796350403,Bobbi,49
189596.802820919,Bobbi,50
189606.804578235,Bobbi,51
189616.816115729,Bobbi,52
189626.823880557,Bobbi,53
189636.828738644,Bobbi,54
189646.837165881,Bobbi,55
189656.842782291,Bobbi,56
189666.847254721,Bobbi,57
189676.851978923,Bobbi,58
189686.856107909,Bobbi,59
