t,user,current_round
189096.24922379,Hassie,0
189106.359016624,Hassie,1
189116.369046737,Hassie,2
189126.37614735,Hassie,3
189136.38851465,Hassie,4
189146.400204528,Hassie,5
189156.425149034,Hassie,6
189166.450970882,Hassie,7
189176.465020079,Hassie,8
189186.482425625,Hassie,9
189196.510866241,Hassie,10
189206.51214277,Hassie,11
189216.529352196,Hassie,12
189226.53668229,Hassie,13
189236.538178886,Hassie,14
189246.54609836,Hassie,15
189256.549309462,Hassie,16
189266.565056707,Hassie,17
189276.572062112,Hassie,18
189286.574321997,Hassie,19
189296.57566996,Hassie,20
189306.578548179,Hassie,21
189316.580977039,Hassie,22
189326.586133725,Hassie,23
189336.589605754,Hassie,24
189346.59601418,Hassie,25
189356.599949566,Hassie,26
189366.601033648,Hassie,27
189376.608821348,Hassie,28
189386.613014356,Hassie,29
189396.619603418,Hassie,30
189406.62650063,Hassie,31
189416.63223906,Hassie,32
189426.639432752,Hassie,33
189436.647125236,Hassie,34
189446.654262276,Hassie,35
189456.666280205,Hassie,36
189466.674063891,Hassie,37
189476.679134584,Hassie,38
189486.682121117,Hassie,39
189496.686497654,Hassie,40
189506.686702798,Hassie,41
189516.693312536,Hassie,42
189526.7405322,Hassie,43
189536.742682032,Hassie,44
189546.746420877,Hassie,45
189556.751828059,Hassie,46
189566.75869206,Hassie,47
189576.763632537,Hassie,48
189586.773428084,Hassie,49
189596.77901679,Hassie,50
189606.783374508,Hassie,51
189616.788301411,Hassie,52
189626.797478249,Hassie,53
189636.801617595,Hassie,54
189646.806766915,Hassie,55
189656.815465658,Hassie,56
189666.816654101,Hassie,57
189676.822683566,Hassie,58
189686.828464598,Hassie,59
