t,user,current_round
189096.221134712,Vonnie,0
189106.302110301,Vonnie,1
189116.327227619,Vonnie,2
189126.33673779,Vonnie,3
189136.34225812,Vonnie,4
189146.351818967,Vonnie,5
189156.375990063,Vonnie,6
189166.395476842,Vonnie,7
189176.408894805,Vonnie,8
189186.4150741,Vonnie,9
189196.416635714,Vonnie,10
189206.421813446,Vonnie,11
189216.426558776,Vonnie,12
189226.43053961,Vonnie,13
189236.436638862,Vonnie,14
189246.443872278,Vonnie,15
189256.449575827,Vonnie,16
189266.452115322,Vonnie,17
189276.456680101,Vonnie,18
189286.463945809,Vonnie,19
189296.466342253,Vonnie,20
189306.47321409,Vonnie,21
189316.503939089,Vonnie,22
189326.50629266,Vonnie,23
189336.513883749,Vonnie,24
189346.516931851,Vonnie,25
189356.517257714,Vonnie,26
189366.522330941,Vonnie,27
189376.52620035,Vonnie,28
189386.52915108,Vonnie,29
189396.530751514,Vonnie,30
189406.532319071,Vonnie,31
189416.537493885,Vonnie,32
189426.53870287,Vonnie,33
189436.544305432,Vonnie,34
189446.54492488,Vonnie,35
189456.547208836,Vonnie,36
189466.551348303,Vonnie,37
189476.55870643,Vonnie,38
189486.564319639,Vonnie,39
189496.568308861,Vonnie,40
189506.574130816,Vonnie,41
189516.581730483,Vonnie,42
189526.593594645,Vonnie,43
189536.601694177,Vonnie,44
189546.605127373,Vonnie,45
189556.612300453,Vonnie,46
189566.613633198,Vonnie,47
189576.620812672,Vonnie,48
189586.62957252,Vonnie,49
189596.636047799,Vonnie,50
189606.638534707,Vonnie,51
189616.641507239,Vonnie,52
189626.647330559,Vonnie,53
189636.653371985,Vonnie,54
189646.65571286,Vonnie,55
189656.666100303,Vonnie,56
189666.668437983,Vonnie,57
189676.67257706,Vonnie,58
189686.679492349,Vonnie,59
