t,user,current_round
189096.331928015,Brande,0
189106.491712289,Brande,1
189116.512436603,Brande,2
189126.525915375,Brande,3
189136.539355606,Brande,4
189146.570886043,Brande,5
189156.575538796,Brande,6
189166.586086315,Brande,7
189176.60016331,Brande,8
189186.661473418,Brande,9
189196.667312052,Brande,10
189206.718823232,Brande,11
189216.725647884,Brande,12
189226.728380008,Brande,13
189236.734567403,Brande,14
189246.740625452,Brande,15
189256.748295348,Brande,16
189266.750574535,Brande,17
189276.755936546,Brande,18
189286.759336284,Brande,19
189296.760322773,Brande,20
189306.763911939,Brande,21
189316.771677967,Brande,22
189326.788628603,Brande,23
189336.79154465,Brande,24
189346.806299448,Brande,25
189356.81130848,Brande,26
189366.819138692,Brande,27
189376.820060631,Brande,28
189386.834896162,Brande,29
189396.837784116,Brande,30
189406.843381767,Brande,31
189416.845522277,Brande,32
189426.84608306,Brande,33
189436.850249457,Brande,34
189446.861799017,Brande,35
189456.864191617,Brande,36
189466.864889724,Brande,37
189476.872662407,Brande,38
189486.88648263,Brande,39
189496.889488319,Brande,40
189506.895623565,Brande,41
189516.896206838,Brande,42
189526.910235655,Brande,43
189536.911315618,Brande,44
189546.917575532,Brande,45
189556.921035293,Brande,46
189566.927690968,Brande,47
189576.932866977,Brande,48
189586.934146683,Brande,49
189596.936677606,Brande,50
189606.939592113,Brande,51
189616.947852453,Brande,52
189626.95431483,Brande,53
189636.958052574,Brande,54
189646.963465372,Brande,55
189656.965034206,Brande,56
189666.969553863,Brande,57
189676.975743544,Brande,58
189686.982178629,Brande,59
