t,user,current_round
189096.344719794,Norene,0
189106.502321048,Norene,1
189116.522336985,Norene,2
189126.55033815,Norene,3
189136.555541672,Norene,4
189146.578165581,Norene,5
189156.597417774,Norene,6
189166.613615041,Norene,7
189176.638484367,Norene,8
189186.670695742,Norene,9
189196.689726592,Norene,10
189206.731755089,Norene,11
189216.746351987,Norene,12
189226.753783524,Norene,13
189236.765558355,Norene,14
189246.771337349,Norene,15
189256.775748586,Norene,16
189266.776760704,Norene,17
189276.784043987,Norene,18
189286.786895944,Norene,19
189296.793563548,Norene,20
189306.797479339,Norene,21
189316.810135237,Norene,22
189326.822149166,Norene,23
189336.830105295,Norene,24
189346.832403933,Norene,25
189356.837962853,Norene,26
189366.852111621,Norene,27
189376.856134814,Norene,28
189386.859084656,Norene,29
189396.866512662,Norene,30
189406.867704119,Norene,31
189416.881712148,Norene,32
189426.88717744,Norene,33
189436.893459251,Norene,34
189446.8968838,Norene,35
189456.903543655,Norene,36
189466.906740271,Norene,37
189476.908191914,Norene,38
189486.914861097,Norene,39
189496.92057243,Norene,40
189506.924857256,Norene,41
189516.925304532,Norene,42
189526.928692969,Norene,43
189536.931245554,Norene,44
189546.935191782,Norene,45
189556.94407399,Norene,46
189566.945962692,Norene,47
189576.951316552,Norene,48
189586.953455628,Norene,49
189596.955135066,Norene,50
189606.964729836,Norene,51
189616.970188832,Norene,52
189626.980192251,Norene,53
189636.984240598,Norene,54
189646.990687461,Norene,55
189656.992472753,Norene,56
189666.995220047,Norene,57
189676.99970572,Norene,58
189687.003919564,Norene,59
