t,user,current_round
189096.44292248,Charissa,0
189106.616612278,Charissa,1
189116.712049884,Charissa,2
189126.727665889,Charissa,3
189136.748549435,Charissa,4
189146.773005163,Charissa,5
189156.7976989,Charissa,6
189166.824781824,Charissa,7
189176.834892524,Charissa,8
189186.840377687,Charissa,9
189196.865376764,Charissa,10
189206.883225775,Charissa,11
189216.905570194,Charissa,12
189226.919213417,Charissa,13
189236.936593983,Charissa,14
189246.94526204,Charissa,15
189256.989303816,Charissa,16
189266.997092094,Charissa,17
189277.008117548,Charissa,18
189287.018860759,Charissa,19
189297.023755851,Charissa,20
189307.029848756,Charissa,21
189317.031937673,Charissa,22
189327.040300157,Charissa,23
189337.050194079,Charissa,24
189347.060040643,Charissa,25
189357.065880934,Charissa,26
189367.07353806,Charissa,27
189377.074844904,Charissa,28
189387.076777301,Charissa,29
189397.077607566,Charissa,30
189407.083684939,Charissa,31
189417.089959688,Charissa,32
189427.095037737,Charissa,33
189437.097241015,Charissa,34
189447.103375222,Charissa,35
189457.119429683,Charissa,36
189467.12473868,Charissa,37
189477.134832192,Charissa,38
189487.142772864,Charissa,39
189497.148820967,Charissa,40
189507.150170281,Charissa,41
189517.153913681,Charissa,42
189527.164931713,Charissa,43
189537.166357992,Charissa,44
189547.170950935,Charissa,45
189557.176910058,Charissa,46
189567.179803522,Charissa,47
189577.184034893,Charissa,48
189587.186699508,Charissa,49
189597.192766084,Charissa,50
189607.195854923,Charissa,51
189617.201341451,Charissa,52
189627.208194622,Charissa,53
189637.209316752,Charissa,54
189647.222533317,Charissa,55
189657.223569466,Charissa,56
189667.230584205,Charissa,57
189677.232683056,Charissa,58
189687.240222534,Charissa,59
