t,user,current_round
189096.401824782,Stephany,0
189106.574376206,Stephany,1
189116.636156727,Stephany,2
189126.659499502,Stephany,3
189136.66728284,Stephany,4
189146.717687702,Stephany,5
189156.743698556,Stephany,6
189166.762657334,Stephany,7
189176.770973504,Stephany,8
189186.777188324,Stephany,9
189196.792333226,Stephany,10
189206.816026712,Stephany,11
189216.824458624,Stephany,12
189226.845101379,Stephany,13
189236.876777428,Stephany,14
189246.883675544,Stephany,15
189256.903106483,Stephany,16
189266.909330099,Stephany,17
189276.916557437,Stephany,18
189286.921387969,Stephany,19
189296.92981327,Stephany,20
189306.934991916,Stephany,21
189316.951909604,Stephany,22
189326.952017726,Stephany,23
189336.958852888,Stephany,24
189346.966337457,Stephany,25
189356.970714764,Stephany,26
189366.978104356,Stephany,27
189376.982447206,Stephany,28
189386.984931182,Stephany,29
189396.988964427,Stephany,30
189406.989949471,Stephany,31
189416.996824888,Stephany,32
189427.007289824,Stephany,33
189437.010993275,Stephany,34
189447.016800809,Stephany,35
189457.024265945,Stephany,36
189467.026223863,Stephany,37
189477.031433565,Stephany,38
189487.037964176,Stephany,39
189497.045681522,Stephany,40
189507.050236798,Stephany,41
189517.056679244,Stephany,42
189527.063570365,Stephany,43
189537.069263963,Stephany,44
189547.073930868,Stephany,45
189557.075648065,Stephany,46
189567.080778193,Stephany,47
189577.089007918,Stephany,48
189587.096098781,Stephany,49
189597.100335381,Stephany,50
189607.104543934,Stephany,51
189617.109186003,Stephany,52
189627.116394469,Stephany,53
189637.11775348,Stephany,54
189647.125349459,Stephany,55
189657.128029157,Stephany,56
189667.132709398,Stephany,57
189677.133046674,Stephany,58
189687.138572704,Stephany,59
