t,user,current_round
189096.327081846,Gilbert,0
189106.48432875,Gilbert,1
189116.496991893,Gilbert,2
189126.505846684,Gilbert,3
189136.519109304,Gilbert,4
189146.534117766,Gilbert,5
189156.547654552,Gilbert,6
189166.560492135,Gilbert,7
189176.57331169,Gilbert,8
189186.613506968,Gilbert,9
189196.622764158,Gilbert,10
189206.692438385,Gilbert,11
189216.695350963,Gilbert,12
189226.702940698,Gilbert,13
189236.709256174,Gilbert,14
189246.715131116,Gilbert,15
189256.724122898,Gilbert,16
189266.726756312,Gilbert,17
189276.734415843,Gilbert,18
189286.738004154,Gilbert,19
189296.744445847,Gilbert,20
189306.748023522,Gilbert,21
189316.751672398,Gilbert,22
189326.767754115,Gilbert,23
189336.772441032,Gilbert,24
189346.783610738,Gilbert,25
189356.789943033,Gilbert,26
189366.801801703,Gilbert,27
189376.803702396,Gilbert,28
189386.812349063,Gilbert,29
189396.815460972,Gilbert,30
189406.821425917,Gilbert,31
189416.823538807,Gilbert,32
189426.830301543,Gilbert,33
189436.835843741,Gilbert,34
189446.842601478,Gilbert,35
189456.84818907,Gilbert,36
189466.851960986,Gilbert,37
189476.859201081,Gilbert,38
189486.868378756,Gilbert,39
189496.87354568,Gilbert,40
189506.877467012,Gilbert,41
189516.883173159,Gilbert,42
189526.890956506,Gilbert,43
189536.898081638,Gilbert,44
189546.903492715,Gilbert,45
189556.910271202,Gilbert,46
189566.910994014,Gilbert,47
189576.918378797,Gilbert,48
189586.920523205,Gilbert,49
189596.922816836,Gilbert,50
189606.925799272,Gilbert,51
189616.931880061,Gilbert,52
189626.936549076,Gilbert,53
189636.943026969,Gilbert,54
189646.947472815,Gilbert,55
189656.950304265,Gilbert,56
189666.955312451,Gilbert,57
189676.959579179,Gilbert,58
189686.963068938,Gilbert,59
