t,experiment_id,user,current_round
260202.23644011,0,Queen,0
260215.169801243,0,Queen,1
260226.194811956,0,Queen,2
260240.782521508,0,Queen,3
260256.15034295,0,Queen,4
260271.712572593,0,Queen,5
260285.462411152,0,Queen,6
260298.802369015,0,Queen,7
260316.657019823,0,Queen,8
260334.668380178,0,Queen,9
260351.443126842,0,Queen,10
260369.456599439,0,Queen,11
260385.866473756,0,Queen,12
260403.322163062,0,Queen,13
260420.054419036,0,Queen,14
260434.880618994,0,Queen,15
260446.247953927,0,Queen,16
260456.988399155,0,Queen,17
260469.136797385,0,Queen,18
