t,experiment_id,user,current_round
260202.321112715,0,Britany,0
260215.26514387,0,Britany,1
260226.275033973,0,Britany,2
260240.852905921,0,Britany,3
260256.232921951,0,Britany,4
260271.877640395,0,Britany,5
260285.550384781,0,Britany,6
260298.877103002,0,Britany,7
260316.728480067,0,Britany,8
260334.736951006,0,Britany,9
260351.528695251,0,Britany,10
260369.515961509,0,Britany,11
260385.939831777,0,Britany,12
260403.405033428,0,Britany,13
260420.158538005,0,Britany,14
260434.967718344,0,Britany,15
260446.321344595,0,Britany,16
260457.066605125,0,Britany,17
260469.229790983,0,Britany,18
