t,experiment_id,user,current_round
260202.254301394,0,Kermit,0
260215.197271027,0,Kermit,1
260226.215012559,0,Kermit,2
260240.800146892,0,Kermit,3
260256.171688851,0,Kermit,4
260271.786268493,0,Kermit,5
260285.486258258,0,Kermit,6
260298.819094803,0,Kermit,7
260316.673153477,0,Kermit,8
260334.685637004,0,Kermit,9
260351.459596314,0,Kermit,10
260369.468907153,0,Kermit,11
260385.883466503,0,Kermit,12
260403.336279747,0,Kermit,13
260420.08421948,0,Kermit,14
260434.893368493,0,Kermit,15
260446.264144706,0,Kermit,16
260457.012712188,0,Kermit,17
260469.153996164,0,Kermit,18
