t,experiment_id,user,current_round
260202.310725394,0,Magdalen,0
260215.255949909,0,Magdalen,1
260226.266698629,0,Magdalen,2
260240.837455447,0,Magdalen,3
260256.216866525,0,Magdalen,4
260271.861610947,0,Magdalen,5
260285.537945641,0,Magdalen,6
260298.865105002,0,Magdalen,7
260316.715662645,0,Magdalen,8
260334.7286151,0,Magdalen,9
260351.509886204,0,Magdalen,10
260369.507694505,0,Magdalen,11
260385.9277612,0,Magdalen,12
260403.392269187,0,Magdalen,13
260420.149546414,0,Magdalen,14
260434.959265097,0,Magdalen,15
260446.309506919,0,Magdalen,16
260457.058125015,0,Magdalen,17
260469.212983449,0,Magdalen,18
