t,user,current_round
188494.626676558,Randolph,0
188504.77115198,Randolph,1
188514.797192164,Randolph,2
188524.864888073,Randolph,3
188534.924482909,Randolph,4
188545.010444227,Randolph,5
188555.031014229,Randolph,6
188565.04511069,Randolph,7
188575.079740762,Randolph,8
188585.11139893,Randolph,9
188595.117191201,Randolph,10
188605.146596129,Randolph,11
188615.164670228,Randolph,12
188625.207921276,Randolph,13
188635.247211332,Randolph,14
188645.285779618,Randolph,15
188655.30216843,Randolph,16
188665.312045854,Randolph,17
188675.326033572,Randolph,18
188685.333536504,Randolph,19
188695.346230503,Randolph,20
188705.352079382,Randolph,21
188715.359719506,Randolph,22
188725.361787896,Randolph,23
188735.368600497,Randolph,24
188745.376073252,Randolph,25
188755.380565367,Randolph,26
188765.38510474,Randolph,27
188775.393322897,Randolph,28
188785.394080137,Randolph,29
188795.394154845,Randolph,30
188805.406353447,Randolph,31
188815.409960389,Randolph,32
188825.415515661,Randolph,33
188835.419252394,Randolph,34
188845.423496179,Randolph,35
188855.436906764,Randolph,36
188865.453966167,Randolph,37
188875.455042495,Randolph,38
188885.488282631,Randolph,39
188895.496480256,Randolph,40
188905.500685858,Randolph,41
188915.520164797,Randolph,42
188925.526585985,Randolph,43
188935.529796983,Randolph,44
188945.536957155,Randolph,45
188955.543479338,Randolph,46
188965.557221217,Randolph,47
188975.563035783,Randolph,48
188985.570344901,Randolph,49
188995.577734189,Randolph,50
189005.582894115,Randolph,51
189015.585370636,Randolph,52
189025.588464755,Randolph,53
189035.589894278,Randolph,54
189045.592418361,Randolph,55
189055.594374108,Randolph,56
189065.603466057,Randolph,57
189075.614799473,Randolph,58
189085.614985422,Randolph,59
