t,user,current_round
188494.602547871,Daisy,0
188504.726880547,Daisy,1
188514.746372182,Daisy,2
188524.812555676,Daisy,3
188534.878820126,Daisy,4
188544.935589903,Daisy,5
188554.973076878,Daisy,6
188564.986514422,Daisy,7
188574.999752176,Daisy,8
188585.039620464,Daisy,9
188595.067332065,Daisy,10
188605.080688765,Daisy,11
188615.107797096,Daisy,12
188625.159158603,Daisy,13
188635.205401946,Daisy,14
188645.217057271,Daisy,15
188655.240306932,Daisy,16
188665.242059902,Daisy,17
188675.261394487,Daisy,18
188685.262059756,Daisy,19
188695.266776851,Daisy,20
188705.274454186,Daisy,21
188715.28582019,Daisy,22
188725.292541057,Daisy,23
188735.293416286,Daisy,24
188745.300685291,Daisy,25
188755.305510256,Daisy,26
188765.308736242,Daisy,27
188775.318357201,Daisy,28
188785.321974816,Daisy,29
188795.323955799,Daisy,30
188805.328233258,Daisy,31
188815.32968105,Daisy,32
188825.333200387,Daisy,33
188835.339794273,Daisy,34
188845.358421378,Daisy,35
188855.366208325,Daisy,36
188865.366687232,Daisy,37
188875.374567074,Daisy,38
188885.378469303,Daisy,39
188895.380784495,Daisy,40
188905.399011999,Daisy,41
188915.412106295,Daisy,42
188925.419638542,Daisy,43
188935.42131412,Daisy,44
188945.426861869,Daisy,45
188955.42731821,Daisy,46
188965.429085388,Daisy,47
188975.437352336,Daisy,48
188985.446398097,Daisy,49
188995.451203873,Daisy,50
189005.456372891,Daisy,51
189015.459584412,Daisy,52
189025.468280053,Daisy,53
189035.470819185,Daisy,54
189045.477321731,Daisy,55
189055.481567123,Daisy,56
189065.482767948,Daisy,57
189075.483390158,Daisy,58
189085.492366481,Daisy,59
