t,user,current_round
188494.565164012,Daniel,0
188504.604436434,Daniel,1
188514.675478232,Daniel,2
188524.742605121,Daniel,3
188534.794238557,Daniel,4
188544.836331069,Daniel,5
188554.851703435,Daniel,6
188564.86944971,Daniel,7
188574.880784224,Daniel,8
188584.901541152,Daniel,9
188594.925077313,Daniel,10
188604.937509293,Daniel,11
188614.948512356,Daniel,12
188625.003588455,Daniel,13
188635.022356924,Daniel,14
188645.037754646,Daniel,15
188655.063055381,Daniel,16
188665.067431503,Daniel,17
188675.07430264,Daniel,18
188685.078189624,Daniel,19
188695.098932697,Daniel,20
188705.1001444,Daniel,21
188715.135165103,Daniel,22
188725.141930419,Daniel,23
188735.14373349,Daniel,24
188745.152868842,Daniel,25
188755.161414302,Daniel,26
188765.164507537,Daniel,27
188775.171786343,Daniel,28
188785.173371485,Daniel,29
188795.184395387,Daniel,30
188805.1900397,Daniel,31
188815.194225566,Daniel,32
188825.199494712,Daniel,33
188835.201863518,Daniel,34
188845.208175256,Daniel,35
188855.20830039,Daniel,36
188865.219004846,Daniel,37
188875.226998427,Daniel,38
188885.230463959,Daniel,39
188895.238168382,Daniel,40
188905.242631256,Daniel,41
188915.245077951,Daniel,42
188925.251598946,Daniel,43
188935.258096214,Daniel,44
188945.263214849,Daniel,45
188955.266131764,Daniel,46
188965.267921026,Daniel,47
188975.275056725,Daniel,48
188985.27737798,Daniel,49
188995.283827356,Daniel,50
189005.293316509,Daniel,51
189015.299366382,Daniel,52
189025.301978214,Daniel,53
189035.309522751,Daniel,54
189045.312763704,Daniel,55
189055.317589175,Daniel,56
189065.31996698,Daniel,57
189075.328524447,Daniel,58
189085.33259567,Daniel,59
