t,user,current_round
188494.597764323,January,0
188504.716685254,January,1
188514.737608271,January,2
188524.794273538,January,3
188534.861161037,January,4
188544.927516772,January,5
188554.965360019,January,6
188564.982867836,January,7
188574.99246808,January,8
188585.020324495,January,9
188595.059074005,January,10
188605.066300581,January,11
188615.079824555,January,12
188625.12787932,January,13
188635.155528144,January,14
188645.179437789,January,15
188655.20746107,January,16
188665.214466156,January,17
188675.223495638,January,18
188685.248394259,January,19
188695.249420707,January,20
188705.252279951,January,21
188715.259926826,January,22
188725.263009074,January,23
188735.264460914,January,24
188745.26997621,January,25
188755.275845047,January,26
188765.2764805,January,27
188775.279896253,January,28
188785.28238589,January,29
188795.285983017,January,30
188805.286363532,January,31
188815.290862989,January,32
188825.318813716,January,33
188835.336181865,January,34
188845.342200822,January,35
188855.346829343,January,36
188865.355467808,January,37
188875.357535954,January,38
188885.364448061,January,39
188895.367057747,January,40
188905.379709054,January,41
188915.380102725,January,42
188925.387560329,January,43
188935.396150614,January,44
188945.398021689,January,45
188955.398225801,January,46
188965.411136445,January,47
188975.418401301,January,48
188985.421509002,January,49
188995.429002851,January,50
189005.435091161,January,51
189015.442236081,January,52
189025.449465082,January,53
189035.451955916,January,54
189045.455487327,January,55
189055.458549277,January,56
189065.460096454,January,57
189075.466605781,January,58
189085.476388157,January,59
