t,user,current_round
188494.365287375,Nadia,0
188504.37630797,Nadia,1
188514.404578688,Nadia,2
188524.413134057,Nadia,3
188534.415727158,Nadia,4
188544.429175233,Nadia,5
188554.43078357,Nadia,6
188564.442517565,Nadia,7
188574.445594631,Nadia,8
188584.462050521,Nadia,9
188594.464946904,Nadia,10
188604.488074843,Nadia,11
188614.514572853,Nadia,12
188624.569202944,Nadia,13
188634.578649533,Nadia,14
188644.579939746,Nadia,15
188654.58825009,Nadia,16
188664.595591713,Nadia,17
188674.601884069,Nadia,18
188684.611477733,Nadia,19
188694.612823101,Nadia,20
188704.622533579,Nadia,21
188714.626804576,Nadia,22
188724.62759574,Nadia,23
188734.630548545,Nadia,24
188744.636058702,Nadia,25
188754.638166193,Nadia,26
188764.63983534,Nadia,27
188774.652486901,Nadia,28
188784.662270321,Nadia,29
188794.664859543,Nadia,30
188804.669678163,Nadia,31
188814.670684144,Nadia,32
188824.674893826,Nadia,33
188834.679194078,Nadia,34
188844.687472625,Nadia,35
188854.690145909,Nadia,36
188864.693251642,Nadia,37
188874.699464256,Nadia,38
188884.710611026,Nadia,39
188894.716679055,Nadia,40
188904.718725386,Nadia,41
188914.720862043,Nadia,42
188924.723456129,Nadia,43
188934.729357407,Nadia,44
188944.735566237,Nadia,45
188954.739321492,Nadia,46
188964.745410351,Nadia,47
188974.755477001,Nadia,48
188984.763259029,Nadia,49
188994.776051738,Nadia,50
189004.782753412,Nadia,51
189014.784457649,Nadia,52
189024.789721477,Nadia,53
189034.792475096,Nadia,54
189044.801941901,Nadia,55
189054.803763682,Nadia,56
189064.809082404,Nadia,57
189074.813615067,Nadia,58
189084.814757587,Nadia,59
