t,user,current_round
188494.386288007,Reita,0
188504.410786015,Reita,1
188514.441757911,Reita,2
188524.462129902,Reita,3
188534.468878282,Reita,4
188544.492424293,Reita,5
188554.498571236,Reita,6
188564.503801102,Reita,7
188574.507222655,Reita,8
188584.50887404,Reita,9
188594.517483691,Reita,10
188604.519622741,Reita,11
188614.539067198,Reita,12
188624.619645708,Reita,13
188634.636624498,Reita,14
188644.641950374,Reita,15
188654.645674743,Reita,16
188664.656733728,Reita,17
188674.658502894,Reita,18
188684.659778494,Reita,19
188694.666575482,Reita,20
188704.67377235,Reita,21
188714.686799768,Reita,22
188724.702684896,Reita,23
188734.708972432,Reita,24
188744.710492494,Reita,25
188754.717828785,Reita,26
188764.718668578,Reita,27
188774.729604688,Reita,28
188784.731404861,Reita,29
188794.731458037,Reita,30
188804.732530946,Reita,31
188814.733071279,Reita,32
188824.745304824,Reita,33
188834.750230598,Reita,34
188844.750625725,Reita,35
188854.764415165,Reita,36
188864.769362147,Reita,37
188874.770530507,Reita,38
188884.777042025,Reita,39
188894.784250743,Reita,40
188904.785117314,Reita,41
188914.787766267,Reita,42
188924.798066162,Reita,43
188934.806390256,Reita,44
188944.809745035,Reita,45
188954.81662172,Reita,46
188964.821565672,Reita,47
188974.821644116,Reita,48
188984.826931055,Reita,49
188994.831724447,Reita,50
189004.834445462,Reita,51
189014.835183591,Reita,52
189024.839194033,Reita,53
189034.846885506,Reita,54
189044.853753388,Reita,55
189054.861842305,Reita,56
189064.865148243,Reita,57
189074.873140971,Reita,58
189084.87336499,Reita,59
