t,user,current_round
188494.618317234,Vicki,0
188504.752822258,Vicki,1
188514.764910196,Vicki,2
188524.838787173,Vicki,3
188534.901589182,Vicki,4
188544.964251174,Vicki,5
188555.010208635,Vicki,6
188565.025083173,Vicki,7
188575.049212057,Vicki,8
188585.079181349,Vicki,9
188595.111544354,Vicki,10
188605.138570098,Vicki,11
188615.156237474,Vicki,12
188625.182087385,Vicki,13
188635.221814248,Vicki,14
188645.267401431,Vicki,15
188655.288102218,Vicki,16
188665.295698108,Vicki,17
188675.300480089,Vicki,18
188685.303708493,Vicki,19
188695.322759,Vicki,20
188705.32976571,Vicki,21
188715.331312126,Vicki,22
188725.344677363,Vicki,23
188735.350035836,Vicki,24
188745.351363347,Vicki,25
188755.351728684,Vicki,26
188765.353177846,Vicki,27
188775.353756628,Vicki,28
188785.368077061,Vicki,29
188795.371343115,Vicki,30
188805.378811438,Vicki,31
188815.385612875,Vicki,32
188825.391218292,Vicki,33
188835.395049702,Vicki,34
188845.404433099,Vicki,35
188855.418479838,Vicki,36
188865.429291938,Vicki,37
188875.429982149,Vicki,38
188885.477042261,Vicki,39
188895.480933548,Vicki,40
188905.484553364,Vicki,41
188915.497101032,Vicki,42
188925.500230917,Vicki,43
188935.506694113,Vicki,44
188945.510578842,Vicki,45
188955.514299443,Vicki,46
188965.519429407,Vicki,47
188975.522413173,Vicki,48
188985.52793719,Vicki,49
188995.541547617,Vicki,50
189005.551894055,Vicki,51
189015.552813159,Vicki,52
189025.55980288,Vicki,53
189035.565665809,Vicki,54
189045.571622951,Vicki,55
189055.576155259,Vicki,56
189065.577329199,Vicki,57
189075.581404419,Vicki,58
189085.585350627,Vicki,59
