t,user,current_round
188494.532928446,Broderick,0
188504.561843759,Broderick,1
188514.634228127,Broderick,2
188524.696998915,Broderick,3
188534.750373771,Broderick,4
188544.773744906,Broderick,5
188554.787458035,Broderick,6
188564.804101389,Broderick,7
188574.828826348,Broderick,8
188584.853532232,Broderick,9
188594.857989218,Broderick,10
188604.881201107,Broderick,11
188614.882480492,Broderick,12
188624.918299795,Broderick,13
188634.930605845,Broderick,14
188644.9330366,Broderick,15
188654.949899389,Broderick,16
188664.967037923,Broderick,17
188674.990934231,Broderick,18
188685.005333134,Broderick,19
188695.024142994,Broderick,20
188705.03493911,Broderick,21
188715.074967969,Broderick,22
188725.078994841,Broderick,23
188735.084413673,Broderick,24
188745.084713194,Broderick,25
188755.086889412,Broderick,26
188765.090440065,Broderick,27
188775.094777642,Broderick,28
188785.095188263,Broderick,29
188795.102536773,Broderick,30
188805.105390412,Broderick,31
188815.113356657,Broderick,32
188825.11853634,Broderick,33
188835.125498335,Broderick,34
188845.127665352,Broderick,35
188855.129090497,Broderick,36
188865.134125216,Broderick,37
188875.137212545,Broderick,38
188885.143232228,Broderick,39
188895.153135238,Broderick,40
188905.157713731,Broderick,41
188915.162959816,Broderick,42
188925.173046768,Broderick,43
188935.174308061,Broderick,44
188945.175432413,Broderick,45
188955.176674085,Broderick,46
188965.18067728,Broderick,47
188975.187268645,Broderick,48
188985.195285082,Broderick,49
188995.203941365,Broderick,50
189005.206667408,Broderick,51
189015.211698549,Broderick,52
189025.218845066,Broderick,53
189035.222473127,Broderick,54
189045.224756379,Broderick,55
189055.227089223,Broderick,56
189065.229960255,Broderick,57
189075.230779892,Broderick,58
189085.236061273,Broderick,59
