t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167020.805598356,68mnbczxzbpa,Kaci,0,3n1k98,50,288572892,1,0,0,228,True
167024.992232852,68mnbczxzbpa,Kaci,0,3n1k98,31,3128434825,1,0,0,228,True
167026.555165333,68mnbczxzbpa,Kaci,1,3n1k98,2,3714287432,2,0,0,100,True
167038.682406622,68mnbczxzbpa,Kaci,2,3n1k98,34,4105000916,1,0,0,228,True
167039.901623853,68mnbczxzbpa,Kaci,2,3n1k98,38,1118631412,1,0,0,228,True
167056.431371717,68mnbczxzbpa,Kaci,4,3n1k98,66,1195466768,2,0,0,100,True
167056.792044188,68mnbczxzbpa,Kaci,4,3n1k98,1,2666483817,2,0,0,100,True
167057.479374191,68mnbczxzbpa,Kaci,4,3n1k98,70,3484498290,1,0,0,228,True
167058.160265814,68mnbczxzbpa,Kaci,4,3n1k98,51,2283882326,1,0,0,228,True
167058.84117399,68mnbczxzbpa,Kaci,4,3n1k98,8,2859153081,1,0,0,228,True
167059.207244251,68mnbczxzbpa,Kaci,4,3n1k98,70,4024589699,2,0,0,100,True
167059.907246436,68mnbczxzbpa,Kaci,4,3n1k98,0,598923322,1,0,0,228,True
167060.276930692,68mnbczxzbpa,Kaci,4,3n1k98,51,1111576265,2,0,0,100,True
167060.641476819,68mnbczxzbpa,Kaci,4,3n1k98,8,3344466053,2,0,0,100,True
167061.334672145,68mnbczxzbpa,Kaci,4,3n1k98,53,3011519698,1,0,0,228,True
167062.012612199,68mnbczxzbpa,Kaci,4,3n1k98,18,2176239497,1,0,0,228,True
167062.378144368,68mnbczxzbpa,Kaci,4,3n1k98,0,140189212,2,0,0,100,True
167063.06900701,68mnbczxzbpa,Kaci,4,3n1k98,59,4140655459,1,0,0,228,True
167063.748339374,68mnbczxzbpa,Kaci,4,3n1k98,44,2980733752,1,0,0,228,True
167064.118664745,68mnbczxzbpa,Kaci,4,3n1k98,53,918283944,2,0,0,100,True
167064.480926029,68mnbczxzbpa,Kaci,4,3n1k98,18,1844479263,2,0,0,100,True
167065.173050235,68mnbczxzbpa,Kaci,4,3n1k98,29,3178117245,1,0,0,228,True
167065.862219479,68mnbczxzbpa,Kaci,5,3n1k98,45,2711823996,1,0,0,228,True
167066.540142856,68mnbczxzbpa,Kaci,5,3n1k98,61,3317728621,1,0,0,228,True
167066.899870533,68mnbczxzbpa,Kaci,5,3n1k98,59,1273461438,2,0,0,100,True
167067.580598504,68mnbczxzbpa,Kaci,5,3n1k98,58,1004608688,1,0,0,228,True
167067.937480108,68mnbczxzbpa,Kaci,5,3n1k98,44,2431902217,2,0,0,100,True
167068.62983542,68mnbczxzbpa,Kaci,5,3n1k98,35,2716422529,1,0,0,228,True
167068.994118045,68mnbczxzbpa,Kaci,5,3n1k98,29,85405690,2,0,0,100,True
167069.672446529,68mnbczxzbpa,Kaci,5,3n1k98,9,3356534186,1,0,0,228,True
167070.034369244,68mnbczxzbpa,Kaci,5,3n1k98,46,2711046539,2,0,0,100,True
167070.715995887,68mnbczxzbpa,Kaci,5,3n1k98,12,714503132,1,0,0,228,True
167071.078798118,68mnbczxzbpa,Kaci,5,3n1k98,74,3710159837,2,0,0,100,True
167071.442939184,68mnbczxzbpa,Kaci,5,3n1k98,48,4289327840,2,0,0,100,True
167071.806036005,68mnbczxzbpa,Kaci,5,3n1k98,4,3414460544,2,0,0,100,True
167072.16729168,68mnbczxzbpa,Kaci,5,3n1k98,12,4262625994,2,0,0,100,True
167075.641886558,68mnbczxzbpa,Kaci,5,3n1k98,42,960098472,1,0,0,228,True
167076.90305492,68mnbczxzbpa,Kaci,6,3n1k98,67,3373825795,1,0,0,228,True
167079.114296551,68mnbczxzbpa,Kaci,6,3n1k98,6,1875735097,2,0,0,100,True
167083.183969123,68mnbczxzbpa,Kaci,6,3n1k98,73,442719266,2,0,0,100,True
167122.185770801,68mnbczxzbpa,Kaci,10,3n1k98,22,3119339790,1,0,0,228,False
167125.046514828,68mnbczxzbpa,Kaci,10,3n1k98,76,2368915459,1,0,0,228,False
167127.61472081,68mnbczxzbpa,Kaci,11,3n1k98,7,3687281410,1,0,0,228,True
167129.086746085,68mnbczxzbpa,Kaci,11,3n1k98,19,3257796917,2,0,0,100,True
