t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167019.37883959,y4jqczggtqaz,Delaine,0,3n1k98,68,3576202853,1,0,228,0,True
167019.736126772,y4jqczggtqaz,Delaine,0,3n1k98,68,950780813,2,100,0,0,True
167020.127201259,y4jqczggtqaz,Delaine,0,3n1k98,52,3817872290,1,0,228,0,True
167020.489047146,y4jqczggtqaz,Delaine,0,3n1k98,52,1887742472,2,100,0,0,True
167020.813137519,y4jqczggtqaz,Delaine,0,3n1k98,50,288572892,1,0,228,0,True
167021.171879802,y4jqczggtqaz,Delaine,0,3n1k98,50,1019031878,2,100,0,0,True
167021.533133623,y4jqczggtqaz,Delaine,0,3n1k98,49,4019565597,1,0,228,0,True
167021.895089795,y4jqczggtqaz,Delaine,0,3n1k98,49,3141117646,2,100,0,0,True
167022.26030295,y4jqczggtqaz,Delaine,0,3n1k98,54,696299026,1,0,228,0,True
167022.623630205,y4jqczggtqaz,Delaine,0,3n1k98,54,1439498222,2,100,0,0,True
167023.655589035,y4jqczggtqaz,Delaine,0,3n1k98,11,1266364773,1,0,228,0,True
167024.026456379,y4jqczggtqaz,Delaine,0,3n1k98,11,4081347771,2,100,0,0,True
167024.676288825,y4jqczggtqaz,Delaine,0,3n1k98,72,935237385,1,0,228,0,True
167025.044100743,y4jqczggtqaz,Delaine,0,3n1k98,72,2999457820,2,100,0,0,True
167025.048363831,y4jqczggtqaz,Delaine,0,3n1k98,31,3128434825,1,0,228,0,True
167025.407986719,y4jqczggtqaz,Delaine,0,3n1k98,31,984375900,2,100,0,0,True
167025.412138238,y4jqczggtqaz,Delaine,0,3n1k98,27,383773353,1,0,228,0,True
167025.814535543,y4jqczggtqaz,Delaine,1,3n1k98,27,2172025478,2,100,0,0,True
167025.81880316,y4jqczggtqaz,Delaine,1,3n1k98,2,1227094172,1,0,228,0,True
167026.184078353,y4jqczggtqaz,Delaine,1,3n1k98,2,3714287432,2,100,0,0,True
167027.194119549,y4jqczggtqaz,Delaine,1,3n1k98,65,2242291667,1,0,228,0,True
167027.555614887,y4jqczggtqaz,Delaine,1,3n1k98,65,1594661926,2,100,0,0,True
167027.560057411,y4jqczggtqaz,Delaine,1,3n1k98,14,885140627,1,0,228,0,True
167027.924569972,y4jqczggtqaz,Delaine,1,3n1k98,14,1412646087,2,100,0,0,True
167028.607625519,y4jqczggtqaz,Delaine,1,3n1k98,75,1736630928,1,0,228,0,True
167028.976578429,y4jqczggtqaz,Delaine,1,3n1k98,75,3454198005,2,100,0,0,True
167039.910591924,y4jqczggtqaz,Delaine,2,3n1k98,38,1118631412,1,0,228,0,True
167040.274393442,y4jqczggtqaz,Delaine,2,3n1k98,38,2925061010,2,100,0,0,True
