t,user,current_round
167015.577370646,Vicki,0
167025.59720174,Vicki,1
167035.608246177,Vicki,2
167045.637069754,Vicki,3
167055.644062404,Vicki,4
167065.649891806,Vicki,5
167075.663184905,Vicki,6
167085.669916858,Vicki,7
167095.676334952,Vicki,8
167105.682106152,Vicki,9
167115.689195101,Vicki,10
167125.692566224,Vicki,11
167135.699311795,Vicki,12
167145.702121139,Vicki,13
167155.717171874,Vicki,14
167165.718205704,Vicki,15
167175.727013499,Vicki,16
167185.732689747,Vicki,17
167195.740054324,Vicki,18
167205.747155252,Vicki,19
