t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167018.700088502,6mikqz05kuek,Janetta,0,3n1k98,52,3817872290,1,0,0,228,True
167020.111580243,6mikqz05kuek,Janetta,0,3n1k98,49,4019565597,1,0,0,228,True
167021.544866273,6mikqz05kuek,Janetta,0,3n1k98,54,696299026,1,0,0,228,True
167022.946644793,6mikqz05kuek,Janetta,0,3n1k98,11,1266364773,1,0,0,228,True
167023.627264496,6mikqz05kuek,Janetta,0,3n1k98,72,935237385,1,0,0,228,True
167024.310832546,6mikqz05kuek,Janetta,0,3n1k98,31,3128434825,1,0,0,228,True
167024.68632927,6mikqz05kuek,Janetta,0,3n1k98,50,1019031878,2,0,0,100,True
167025.076142697,6mikqz05kuek,Janetta,0,3n1k98,54,1439498222,2,0,0,100,True
167025.786081826,6mikqz05kuek,Janetta,1,3n1k98,14,885140627,1,0,0,228,True
167026.149659757,6mikqz05kuek,Janetta,1,3n1k98,72,2999457820,2,0,0,100,True
167026.83184765,6mikqz05kuek,Janetta,1,3n1k98,75,1736630928,1,0,0,228,True
167027.229863354,6mikqz05kuek,Janetta,1,3n1k98,27,2172025478,2,0,0,100,True
167027.596286028,6mikqz05kuek,Janetta,1,3n1k98,2,3714287432,2,0,0,100,True
167029.019573762,6mikqz05kuek,Janetta,1,3n1k98,14,1412646087,2,0,0,100,True
167029.682594782,6mikqz05kuek,Janetta,1,3n1k98,65,1594661926,2,0,0,100,True
167047.510694517,6mikqz05kuek,Janetta,3,3n1k98,69,3269056011,1,0,0,228,True
167047.872541224,6mikqz05kuek,Janetta,3,3n1k98,57,3101223480,2,0,0,100,True
167048.2326525,6mikqz05kuek,Janetta,3,3n1k98,57,3101223480,2,0,0,100,True
167048.921729094,6mikqz05kuek,Janetta,3,3n1k98,39,3331329127,1,0,0,228,True
167049.600451981,6mikqz05kuek,Janetta,3,3n1k98,79,4086235992,1,0,0,228,True
167050.282352654,6mikqz05kuek,Janetta,3,3n1k98,3,3449637807,1,0,0,228,True
167050.969815109,6mikqz05kuek,Janetta,3,3n1k98,25,938757545,1,0,0,228,True
167051.652630753,6mikqz05kuek,Janetta,3,3n1k98,43,3971740996,1,0,0,228,True
167052.017213206,6mikqz05kuek,Janetta,3,3n1k98,13,1142178469,2,0,0,100,True
167052.700440093,6mikqz05kuek,Janetta,3,3n1k98,66,325170077,1,0,0,228,True
167053.057412547,6mikqz05kuek,Janetta,3,3n1k98,79,3642325689,2,0,0,100,True
167053.739114889,6mikqz05kuek,Janetta,3,3n1k98,1,3568916452,1,0,0,228,True
167054.421217263,6mikqz05kuek,Janetta,3,3n1k98,33,1372848802,1,0,0,228,True
167055.100948639,6mikqz05kuek,Janetta,3,3n1k98,46,1749587663,1,0,0,228,True
167055.805794522,6mikqz05kuek,Janetta,3,3n1k98,70,3484498290,1,0,0,228,True
167056.490443571,6mikqz05kuek,Janetta,4,3n1k98,51,2283882326,1,0,0,228,True
167059.583385544,6mikqz05kuek,Janetta,4,3n1k98,70,4024589699,2,0,0,100,True
167060.264980157,6mikqz05kuek,Janetta,4,3n1k98,18,2176239497,1,0,0,228,True
167060.636351906,6mikqz05kuek,Janetta,4,3n1k98,70,4024589699,2,0,0,100,True
167061.322985189,6mikqz05kuek,Janetta,4,3n1k98,29,3178117245,1,0,0,228,True
167061.685931475,6mikqz05kuek,Janetta,4,3n1k98,8,3344466053,2,0,0,100,True
167062.36763332,6mikqz05kuek,Janetta,4,3n1k98,45,2711823996,1,0,0,228,True
167063.060330701,6mikqz05kuek,Janetta,4,3n1k98,29,3178117245,1,0,0,228,True
167064.072629312,6mikqz05kuek,Janetta,4,3n1k98,35,2716422529,1,0,0,228,True
167064.845468419,6mikqz05kuek,Janetta,4,3n1k98,18,1844479263,2,0,0,100,True
167065.533543879,6mikqz05kuek,Janetta,4,3n1k98,48,204092659,1,0,0,228,True
167066.219878052,6mikqz05kuek,Janetta,5,3n1k98,4,1821793772,1,0,0,228,True
167066.916020898,6mikqz05kuek,Janetta,5,3n1k98,48,204092659,1,0,0,228,True
167067.592861169,6mikqz05kuek,Janetta,5,3n1k98,12,714503132,1,0,0,228,True
167068.27131613,6mikqz05kuek,Janetta,5,3n1k98,15,370509566,1,0,0,228,True
167068.646432197,6mikqz05kuek,Janetta,5,3n1k98,43,2098498783,2,0,0,100,True
167069.331152765,6mikqz05kuek,Janetta,5,3n1k98,63,1548097509,1,0,0,228,True
167070.393887315,6mikqz05kuek,Janetta,5,3n1k98,46,2711046539,2,0,0,100,True
167071.053148373,6mikqz05kuek,Janetta,5,3n1k98,9,3971065730,2,0,0,100,True
167071.447325285,6mikqz05kuek,Janetta,5,3n1k98,74,3710159837,2,0,0,100,True
167072.123234863,6mikqz05kuek,Janetta,5,3n1k98,26,1194034944,1,0,0,228,True
167072.483229132,6mikqz05kuek,Janetta,5,3n1k98,58,1657417218,2,0,0,100,True
