t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167019.414972302,gke7ni8czdzd,Vicki,0,d1wh07,62,3289435750,1,0,228,0,True
167019.774141672,gke7ni8czdzd,Vicki,0,d1wh07,62,3539496333,2,100,0,0,True
167020.086758925,gke7ni8czdzd,Vicki,0,d1wh07,57,3482480954,1,0,228,0,True
167020.444762915,gke7ni8czdzd,Vicki,0,d1wh07,57,4223378368,2,100,0,0,True
167021.468101765,gke7ni8czdzd,Vicki,0,d1wh07,11,274286669,1,0,228,0,True
167021.833079399,gke7ni8czdzd,Vicki,0,d1wh07,11,1288060453,2,100,0,0,True
167022.169868095,gke7ni8czdzd,Vicki,0,d1wh07,77,2968162573,1,0,228,0,True
167022.536971789,gke7ni8czdzd,Vicki,0,d1wh07,77,1293944772,2,100,0,0,True
167024.672497834,gke7ni8czdzd,Vicki,0,d1wh07,22,3242377229,1,0,228,0,True
167025.033062785,gke7ni8czdzd,Vicki,0,d1wh07,22,365019987,2,100,0,0,True
167036.87960207,gke7ni8czdzd,Vicki,2,d1wh07,0,1089206186,1,0,228,0,True
167037.250044067,gke7ni8czdzd,Vicki,2,d1wh07,0,4253226060,2,100,0,0,True
167037.58447359,gke7ni8czdzd,Vicki,2,d1wh07,42,1170836833,1,0,228,0,True
167037.949964753,gke7ni8czdzd,Vicki,2,d1wh07,42,792379072,2,100,0,0,True
167038.605123509,gke7ni8czdzd,Vicki,2,d1wh07,8,232582577,1,0,228,0,True
167038.966724688,gke7ni8czdzd,Vicki,2,d1wh07,8,2451158746,2,100,0,0,True
167040.342720644,gke7ni8czdzd,Vicki,2,d1wh07,73,1756494374,1,0,228,0,True
167040.711161115,gke7ni8czdzd,Vicki,2,d1wh07,73,2498949641,2,100,0,0,True
167041.042245255,gke7ni8czdzd,Vicki,2,d1wh07,33,1480022981,1,0,228,0,True
167041.404186528,gke7ni8czdzd,Vicki,2,d1wh07,33,2987383521,2,100,0,0,True
167043.835029851,gke7ni8czdzd,Vicki,2,d1wh07,6,881057015,1,0,228,0,True
167044.192215843,gke7ni8czdzd,Vicki,2,d1wh07,6,2184651157,2,100,0,0,True
167045.239215544,gke7ni8czdzd,Vicki,2,d1wh07,1,3948269832,1,0,228,0,True
167045.621481629,gke7ni8czdzd,Vicki,2,d1wh07,1,2071790935,2,100,0,0,True
167047.757204832,gke7ni8czdzd,Vicki,3,d1wh07,15,2480784109,1,0,228,0,True
167048.116871752,gke7ni8czdzd,Vicki,3,d1wh07,15,4050512035,2,100,0,0,True
167048.446048545,gke7ni8czdzd,Vicki,3,d1wh07,24,2561325541,1,0,228,0,True
167048.809799435,gke7ni8czdzd,Vicki,3,d1wh07,24,2487168362,2,100,0,0,True
167057.802124369,gke7ni8czdzd,Vicki,4,d1wh07,21,4053821021,1,0,228,0,True
167058.175805581,gke7ni8czdzd,Vicki,4,d1wh07,21,1495214819,2,100,0,0,True
167061.26635127,gke7ni8czdzd,Vicki,4,d1wh07,58,3381544336,1,0,228,0,True
167061.626567722,gke7ni8czdzd,Vicki,4,d1wh07,58,1792868587,2,100,0,0,True
167062.680825406,gke7ni8czdzd,Vicki,4,d1wh07,65,2523641298,1,0,228,0,True
167063.048210873,gke7ni8czdzd,Vicki,4,d1wh07,65,3474591497,2,100,0,0,True
167063.417259936,gke7ni8czdzd,Vicki,4,d1wh07,55,2018781601,1,0,228,0,True
167063.783991164,gke7ni8czdzd,Vicki,4,d1wh07,55,1051416576,2,100,0,0,True
167075.670936019,gke7ni8czdzd,Vicki,6,d1wh07,63,3548037180,1,0,228,0,True
167076.059166276,gke7ni8czdzd,Vicki,6,d1wh07,63,14762349,2,100,0,0,True
167076.064057764,gke7ni8czdzd,Vicki,6,d1wh07,71,2673111603,1,0,228,0,True
167076.427213385,gke7ni8czdzd,Vicki,6,d1wh07,71,3247641637,2,100,0,0,True
167078.561897533,gke7ni8czdzd,Vicki,6,d1wh07,66,69198618,1,0,228,0,True
167078.923461979,gke7ni8czdzd,Vicki,6,d1wh07,66,950898163,2,100,0,0,True
