t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167017.994251996,e01hwvoj82h0,Barry,0,d1wh07,62,3289435750,1,0,0,228,True
167027.893104369,e01hwvoj82h0,Barry,1,d1wh07,3,1253735325,1,0,0,228,True
167029.285633386,e01hwvoj82h0,Barry,1,d1wh07,48,987091914,1,0,0,228,True
167030.082217101,e01hwvoj82h0,Barry,1,d1wh07,39,859105308,2,0,0,100,True
167031.38587022,e01hwvoj82h0,Barry,1,d1wh07,72,1943852456,1,0,0,228,True
167033.424429911,e01hwvoj82h0,Barry,1,d1wh07,37,1326387683,1,0,0,228,True
167068.61777541,e01hwvoj82h0,Barry,5,d1wh07,50,408460131,2,0,0,100,True
167069.59031109,e01hwvoj82h0,Barry,5,d1wh07,19,1126736422,1,0,0,228,True
167070.280541136,e01hwvoj82h0,Barry,5,d1wh07,69,3564260266,1,0,0,228,True
167073.735920468,e01hwvoj82h0,Barry,5,d1wh07,9,3760287606,1,0,0,228,True
167074.193324093,e01hwvoj82h0,Barry,5,d1wh07,69,1575128713,2,0,0,100,True
167075.806477689,e01hwvoj82h0,Barry,6,d1wh07,66,69198618,1,0,0,228,True
167076.695367782,e01hwvoj82h0,Barry,6,d1wh07,9,213165929,2,0,0,100,True
167077.207132223,e01hwvoj82h0,Barry,6,d1wh07,12,2098535410,2,0,0,100,True
167078.607150209,e01hwvoj82h0,Barry,6,d1wh07,59,3513402836,2,0,0,100,True
167080.021321374,e01hwvoj82h0,Barry,6,d1wh07,66,950898163,2,0,0,100,True
