t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167020.137669996,9c9r3x86y9vv,Denver,0,d1wh07,62,3539496333,2,0,0,100,True
167020.846704697,9c9r3x86y9vv,Denver,0,d1wh07,14,290322236,1,0,0,228,True
167023.635228886,9c9r3x86y9vv,Denver,0,d1wh07,10,729197944,1,0,0,228,True
167059.238901365,9c9r3x86y9vv,Denver,4,d1wh07,5,2848063499,2,0,0,100,True
167060.579566468,9c9r3x86y9vv,Denver,4,d1wh07,60,538066646,1,0,0,228,True
167061.261422586,9c9r3x86y9vv,Denver,4,d1wh07,58,3381544336,1,0,0,228,True
167062.663910873,9c9r3x86y9vv,Denver,4,d1wh07,41,1801326883,1,0,0,228,True
167077.871086102,9c9r3x86y9vv,Denver,6,d1wh07,20,2803653850,1,0,0,228,True
167078.552890207,9c9r3x86y9vv,Denver,6,d1wh07,26,919287914,1,0,0,228,True
167079.295977833,9c9r3x86y9vv,Denver,6,d1wh07,26,3478548214,2,0,0,100,True
167099.328376355,9c9r3x86y9vv,Denver,8,d1wh07,64,3464930632,2,0,0,100,True
167099.684671519,9c9r3x86y9vv,Denver,8,d1wh07,25,3451605861,2,0,0,100,True
167101.667732711,9c9r3x86y9vv,Denver,8,d1wh07,30,1015569436,2,0,0,100,True
167105.096672468,9c9r3x86y9vv,Denver,8,d1wh07,76,178814247,1,0,0,228,True
167106.797640149,9c9r3x86y9vv,Denver,9,d1wh07,13,2128766265,1,0,0,228,True
167107.477781299,9c9r3x86y9vv,Denver,9,d1wh07,7,2995711341,1,0,0,228,True
167107.841378594,9c9r3x86y9vv,Denver,9,d1wh07,13,2218576426,2,0,0,100,True
167109.973364831,9c9r3x86y9vv,Denver,9,d1wh07,27,1387653252,1,0,0,228,True
167112.761777084,9c9r3x86y9vv,Denver,9,d1wh07,27,101239201,2,0,0,100,True
