t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167042.404164688,xd0pu303iynd,Brande,2,3n1k98,28,114766750,2,0,100,0,True
167043.067522931,xd0pu303iynd,Brande,2,3n1k98,37,3184784417,2,0,100,0,True
167043.537274805,xd0pu303iynd,Brande,2,3n1k98,40,2773339946,2,0,100,0,True
167061.344533257,xd0pu303iynd,Brande,4,3n1k98,51,1111576265,2,0,100,0,True
167062.065224345,xd0pu303iynd,Brande,4,3n1k98,8,3344466053,2,0,100,0,True
167069.119038858,xd0pu303iynd,Brande,5,3n1k98,24,1998471602,2,0,100,0,True
167073.154930539,xd0pu303iynd,Brande,5,3n1k98,4,3414460544,2,0,100,0,True
167073.357512018,xd0pu303iynd,Brande,5,3n1k98,9,3971065730,2,0,100,0,True
167073.895827098,xd0pu303iynd,Brande,5,3n1k98,63,42183331,2,0,100,0,True
167074.621967609,xd0pu303iynd,Brande,5,3n1k98,15,3535951035,2,0,100,0,True
167077.378744899,xd0pu303iynd,Brande,6,3n1k98,56,3549181295,2,0,100,0,True
167080.493874906,xd0pu303iynd,Brande,6,3n1k98,5,2143208028,2,0,100,0,True
167081.08603145,xd0pu303iynd,Brande,6,3n1k98,60,3876856073,2,0,100,0,True
167083.165812862,xd0pu303iynd,Brande,6,3n1k98,20,3966172119,2,0,100,0,True
167149.194049991,xd0pu303iynd,Brande,13,3n1k98,55,1676984413,2,0,100,0,True
