t,user,current_round
167015.627504068,Lizzette,0
167025.657975601,Lizzette,1
167035.685575982,Lizzette,2
167045.701428076,Lizzette,3
167055.716046939,Lizzette,4
167065.739604528,Lizzette,5
167075.750981667,Lizzette,6
167085.755973953,Lizzette,7
167095.765954976,Lizzette,8
167105.776794945,Lizzette,9
167115.778519897,Lizzette,10
167125.815367992,Lizzette,11
167135.829496382,Lizzette,12
167145.835738922,Lizzette,13
167155.843857326,Lizzette,14
167165.844430948,Lizzette,15
167175.84607652,Lizzette,16
167185.85862656,Lizzette,17
167195.868629229,Lizzette,18
167205.874696022,Lizzette,19
