t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167022.191561129,i8l5d2s086uq,Magaly,0,d1wh07,11,1288060453,2,0,0,100,True
167024.741311086,i8l5d2s086uq,Magaly,0,d1wh07,4,3023044165,2,0,0,100,True
167028.58677068,i8l5d2s086uq,Magaly,1,d1wh07,39,3393266448,1,0,0,228,True
167029.296461691,i8l5d2s086uq,Magaly,1,d1wh07,3,1253735325,1,0,0,228,True
167031.353390627,i8l5d2s086uq,Magaly,1,d1wh07,70,1528486703,1,0,0,228,True
167035.302666095,i8l5d2s086uq,Magaly,1,d1wh07,38,253068767,2,0,0,100,True
167036.048795652,i8l5d2s086uq,Magaly,2,d1wh07,37,2454702770,2,0,0,100,True
167037.615640029,i8l5d2s086uq,Magaly,2,d1wh07,0,4253226060,2,0,0,100,True
167038.600519286,i8l5d2s086uq,Magaly,2,d1wh07,8,232582577,1,0,0,228,True
167038.962350314,i8l5d2s086uq,Magaly,2,d1wh07,42,792379072,2,0,0,100,True
167040.419361017,i8l5d2s086uq,Magaly,2,d1wh07,23,3423185366,2,0,0,100,True
167041.76720641,i8l5d2s086uq,Magaly,2,d1wh07,33,2987383521,2,0,0,100,True
167044.529327829,i8l5d2s086uq,Magaly,2,d1wh07,45,4165698459,2,0,0,100,True
167045.23424488,i8l5d2s086uq,Magaly,2,d1wh07,1,3948269832,1,0,0,228,True
167045.610321695,i8l5d2s086uq,Magaly,2,d1wh07,74,3126327750,2,0,0,100,True
167047.752083821,i8l5d2s086uq,Magaly,3,d1wh07,15,2480784109,1,0,0,228,True
167048.441323585,i8l5d2s086uq,Magaly,3,d1wh07,24,2561325541,1,0,0,228,True
167057.788779436,i8l5d2s086uq,Magaly,4,d1wh07,21,4053821021,1,0,0,228,True
167059.87807773,i8l5d2s086uq,Magaly,4,d1wh07,29,2761795276,1,0,0,228,True
167062.659590276,i8l5d2s086uq,Magaly,4,d1wh07,65,2523641298,1,0,0,228,True
167063.413163918,i8l5d2s086uq,Magaly,4,d1wh07,55,2018781601,1,0,0,228,True
167064.149387893,i8l5d2s086uq,Magaly,4,d1wh07,55,1051416576,2,0,0,100,True
167066.970433968,i8l5d2s086uq,Magaly,5,d1wh07,50,587670513,1,0,0,228,True
167070.969834012,i8l5d2s086uq,Magaly,5,d1wh07,19,1126736422,1,0,0,228,True
167072.343722266,i8l5d2s086uq,Magaly,5,d1wh07,78,3319278788,1,0,0,228,True
167073.026793377,i8l5d2s086uq,Magaly,5,d1wh07,46,2805887859,1,0,0,228,True
167073.388908533,i8l5d2s086uq,Magaly,5,d1wh07,78,4249649265,2,0,0,100,True
167075.395833941,i8l5d2s086uq,Magaly,5,d1wh07,35,3271051674,1,0,0,228,True
167075.791943187,i8l5d2s086uq,Magaly,5,d1wh07,12,2098535410,2,0,0,100,True
167076.431772977,i8l5d2s086uq,Magaly,6,d1wh07,63,14762349,2,0,0,100,True
167087.781287133,i8l5d2s086uq,Magaly,7,d1wh07,40,2005525104,1,0,0,228,True
167089.84350128,i8l5d2s086uq,Magaly,7,d1wh07,75,1239103453,1,0,0,228,True
167090.535853843,i8l5d2s086uq,Magaly,7,d1wh07,68,3794898317,1,0,0,228,True
167090.89451267,i8l5d2s086uq,Magaly,7,d1wh07,75,2126326301,2,0,0,100,True
167091.941381333,i8l5d2s086uq,Magaly,7,d1wh07,52,2105659512,1,0,0,228,True
167092.654969632,i8l5d2s086uq,Magaly,7,d1wh07,16,3431487368,1,0,0,228,True
167093.382536191,i8l5d2s086uq,Magaly,7,d1wh07,16,2413930554,2,0,0,100,True
167095.3897916,i8l5d2s086uq,Magaly,7,d1wh07,43,156431918,1,0,0,228,True
167096.85293903,i8l5d2s086uq,Magaly,8,d1wh07,18,3877374448,1,0,0,228,True
167098.272667526,i8l5d2s086uq,Magaly,8,d1wh07,32,1349065547,2,0,0,100,True
167098.953847244,i8l5d2s086uq,Magaly,8,d1wh07,25,1879281600,1,0,0,228,True
167101.626258098,i8l5d2s086uq,Magaly,8,d1wh07,44,90037046,1,0,0,228,True
167103.706635869,i8l5d2s086uq,Magaly,8,d1wh07,7,1704002208,1,0,0,228,True
167104.437254032,i8l5d2s086uq,Magaly,8,d1wh07,7,2768855374,2,0,0,100,True
167105.866619853,i8l5d2s086uq,Magaly,8,d1wh07,76,3328094843,2,0,0,100,True
167107.907326607,i8l5d2s086uq,Magaly,9,d1wh07,27,3979615334,1,0,0,228,True
167108.640384286,i8l5d2s086uq,Magaly,9,d1wh07,27,945938325,2,0,0,100,True
167110.702357404,i8l5d2s086uq,Magaly,9,d1wh07,27,2649856010,2,0,0,100,True
167112.038193082,i8l5d2s086uq,Magaly,9,d1wh07,27,1554039323,1,0,0,228,True
