t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167017.317928635,7gpkdt64bjiq,Brande,0,3n1k98,68,3576202853,1,228,0,0,True
167018.006348741,7gpkdt64bjiq,Brande,0,3n1k98,52,3817872290,1,228,0,0,True
167018.708222458,7gpkdt64bjiq,Brande,0,3n1k98,50,288572892,1,228,0,0,True
167019.411035326,7gpkdt64bjiq,Brande,0,3n1k98,49,4019565597,1,228,0,0,True
167020.119050118,7gpkdt64bjiq,Brande,0,3n1k98,54,696299026,1,228,0,0,True
167020.842857567,7gpkdt64bjiq,Brande,0,3n1k98,11,1266364773,1,228,0,0,True
167021.553486896,7gpkdt64bjiq,Brande,0,3n1k98,72,935237385,1,228,0,0,True
167022.256163397,7gpkdt64bjiq,Brande,0,3n1k98,31,3128434825,1,228,0,0,True
167022.957852137,7gpkdt64bjiq,Brande,0,3n1k98,27,383773353,1,228,0,0,True
167023.670439478,7gpkdt64bjiq,Brande,0,3n1k98,2,1227094172,1,228,0,0,True
167024.366154569,7gpkdt64bjiq,Brande,0,3n1k98,14,885140627,1,228,0,0,True
167025.067778499,7gpkdt64bjiq,Brande,0,3n1k98,65,2242291667,1,228,0,0,True
167025.072049742,7gpkdt64bjiq,Brande,0,3n1k98,50,1019031878,2,0,100,0,True
167025.79828903,7gpkdt64bjiq,Brande,1,3n1k98,75,1736630928,1,228,0,0,True
167036.453555794,7gpkdt64bjiq,Brande,2,3n1k98,34,4105000916,1,228,0,0,True
167037.140040449,7gpkdt64bjiq,Brande,2,3n1k98,37,261695503,1,228,0,0,True
167037.830793091,7gpkdt64bjiq,Brande,2,3n1k98,38,1118631412,1,228,0,0,True
167038.51700628,7gpkdt64bjiq,Brande,2,3n1k98,28,3615844331,1,228,0,0,True
167039.208669406,7gpkdt64bjiq,Brande,2,3n1k98,30,3949290844,1,228,0,0,True
167039.906185189,7gpkdt64bjiq,Brande,2,3n1k98,40,1916219923,1,228,0,0,True
167040.612923342,7gpkdt64bjiq,Brande,2,3n1k98,64,3281308174,1,228,0,0,True
167041.326765534,7gpkdt64bjiq,Brande,2,3n1k98,57,1714804593,1,228,0,0,True
167042.014788727,7gpkdt64bjiq,Brande,2,3n1k98,71,703667131,1,228,0,0,True
167042.704705397,7gpkdt64bjiq,Brande,2,3n1k98,41,1565476145,1,228,0,0,True
167043.395614927,7gpkdt64bjiq,Brande,2,3n1k98,23,3922556204,1,228,0,0,True
167044.078844056,7gpkdt64bjiq,Brande,2,3n1k98,10,3960455872,1,228,0,0,True
167044.758023189,7gpkdt64bjiq,Brande,2,3n1k98,13,788209111,1,228,0,0,True
167044.7621596,7gpkdt64bjiq,Brande,2,3n1k98,30,3921613419,2,0,100,0,True
167045.444092528,7gpkdt64bjiq,Brande,2,3n1k98,78,2126434868,1,228,0,0,True
167046.132875475,7gpkdt64bjiq,Brande,3,3n1k98,3,3449637807,1,228,0,0,True
167046.820365996,7gpkdt64bjiq,Brande,3,3n1k98,69,3269056011,1,228,0,0,True
167047.515119161,7gpkdt64bjiq,Brande,3,3n1k98,39,3331329127,1,228,0,0,True
167048.205409691,7gpkdt64bjiq,Brande,3,3n1k98,79,4086235992,1,228,0,0,True
167048.886836346,7gpkdt64bjiq,Brande,3,3n1k98,25,938757545,1,228,0,0,True
167048.890909423,7gpkdt64bjiq,Brande,3,3n1k98,57,3101223480,2,0,100,0,True
