t,user,current_round
167015.695699429,Denver,0
167025.740163811,Denver,1
167035.785558441,Denver,2
167045.815543195,Denver,3
167055.84861718,Denver,4
167065.866273588,Denver,5
167075.874338447,Denver,6
167085.889095747,Denver,7
167095.898278581,Denver,8
167105.908919816,Denver,9
167115.92667918,Denver,10
167125.935138171,Denver,11
167135.944401172,Denver,12
167145.95577472,Denver,13
167155.966484239,Denver,14
167165.974579388,Denver,15
167175.985516217,Denver,16
167185.988051785,Denver,17
167195.994059387,Denver,18
167206.007664962,Denver,19
