t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167020.100874915,40ksq49huwj1,Bobbi,0,d1wh07,11,274286669,1,0,0,228,True
167020.78111544,40ksq49huwj1,Bobbi,0,d1wh07,11,274286669,1,0,0,228,True
167022.248523435,40ksq49huwj1,Bobbi,0,d1wh07,10,729197944,1,0,0,228,True
167022.613132345,40ksq49huwj1,Bobbi,0,d1wh07,14,509669306,2,0,0,100,True
167023.294451415,40ksq49huwj1,Bobbi,0,d1wh07,22,3242377229,1,0,0,228,True
167023.674542916,40ksq49huwj1,Bobbi,0,d1wh07,77,1293944772,2,0,0,100,True
167024.355132801,40ksq49huwj1,Bobbi,0,d1wh07,56,695604470,1,0,0,228,True
167024.716654264,40ksq49huwj1,Bobbi,0,d1wh07,77,1293944772,2,0,0,100,True
167025.759215123,40ksq49huwj1,Bobbi,1,d1wh07,28,251436423,1,0,0,228,True
167026.124261029,40ksq49huwj1,Bobbi,1,d1wh07,10,1817872644,2,0,0,100,True
167026.520028887,40ksq49huwj1,Bobbi,1,d1wh07,10,1817872644,2,0,0,100,True
167027.213549544,40ksq49huwj1,Bobbi,1,d1wh07,39,3393266448,1,0,0,228,True
167027.570797291,40ksq49huwj1,Bobbi,1,d1wh07,56,3068187934,2,0,0,100,True
167029.316089029,40ksq49huwj1,Bobbi,1,d1wh07,54,3565218588,1,0,0,228,True
167030.001087596,40ksq49huwj1,Bobbi,1,d1wh07,48,987091914,1,0,0,228,True
167031.778067606,40ksq49huwj1,Bobbi,1,d1wh07,54,2678450897,2,0,0,100,True
167032.137818748,40ksq49huwj1,Bobbi,1,d1wh07,48,3713039639,2,0,0,100,True
167032.82445642,40ksq49huwj1,Bobbi,1,d1wh07,38,1187751603,1,0,0,228,True
167033.183215464,40ksq49huwj1,Bobbi,1,d1wh07,70,811021336,2,0,0,100,True
167033.866651479,40ksq49huwj1,Bobbi,1,d1wh07,38,1187751603,1,0,0,228,True
167034.226920521,40ksq49huwj1,Bobbi,1,d1wh07,49,3100725686,2,0,0,100,True
167034.609257068,40ksq49huwj1,Bobbi,1,d1wh07,72,2622037547,2,0,0,100,True
167036.182278868,40ksq49huwj1,Bobbi,2,d1wh07,0,1089206186,1,0,0,228,True
167036.543664312,40ksq49huwj1,Bobbi,2,d1wh07,37,2454702770,2,0,0,100,True
167037.237556028,40ksq49huwj1,Bobbi,2,d1wh07,8,232582577,1,0,0,228,True
167037.596106482,40ksq49huwj1,Bobbi,2,d1wh07,37,2454702770,2,0,0,100,True
167038.687127248,40ksq49huwj1,Bobbi,2,d1wh07,23,3401889014,1,0,0,228,True
167039.640152542,40ksq49huwj1,Bobbi,2,d1wh07,33,1480022981,1,0,0,228,True
167040.722349118,40ksq49huwj1,Bobbi,2,d1wh07,8,2451158746,2,0,0,100,True
167041.136637429,40ksq49huwj1,Bobbi,2,d1wh07,23,3423185366,2,0,0,100,True
167042.419982227,40ksq49huwj1,Bobbi,2,d1wh07,45,291971935,1,0,0,228,True
167043.098974967,40ksq49huwj1,Bobbi,2,d1wh07,45,291971935,1,0,0,228,True
167043.464929377,40ksq49huwj1,Bobbi,2,d1wh07,61,2563181500,2,0,0,100,True
167043.83072516,40ksq49huwj1,Bobbi,2,d1wh07,61,2563181500,2,0,0,100,True
167044.53330816,40ksq49huwj1,Bobbi,2,d1wh07,1,3948269832,1,0,0,228,True
167045.216532118,40ksq49huwj1,Bobbi,2,d1wh07,50,587670513,1,0,0,228,True
167045.586367794,40ksq49huwj1,Bobbi,2,d1wh07,45,4165698459,2,0,0,100,True
167046.285669022,40ksq49huwj1,Bobbi,3,d1wh07,15,2480784109,1,0,0,228,True
167046.653619522,40ksq49huwj1,Bobbi,3,d1wh07,45,4165698459,2,0,0,100,True
167047.063568394,40ksq49huwj1,Bobbi,3,d1wh07,6,2184651157,2,0,0,100,True
167047.425823441,40ksq49huwj1,Bobbi,3,d1wh07,1,2071790935,2,0,0,100,True
