t,user,current_round
167015.570549104,Bobbi,0
167025.592173481,Bobbi,1
167035.60079913,Bobbi,2
167045.625817853,Bobbi,3
167055.629354455,Bobbi,4
167065.630740318,Bobbi,5
167075.646178551,Bobbi,6
167085.646537318,Bobbi,7
167095.653365348,Bobbi,8
167105.660255247,Bobbi,9
167115.661152309,Bobbi,10
167125.662612744,Bobbi,11
167135.669867938,Bobbi,12
167145.692082739,Bobbi,13
167155.701200224,Bobbi,14
167165.705047147,Bobbi,15
167175.711382469,Bobbi,16
167185.712445521,Bobbi,17
167195.715340573,Bobbi,18
167205.721578565,Bobbi,19
