t,user,current_round
167015.536408641,Sandie,0
167025.546021734,Sandie,1
167035.561663803,Sandie,2
167045.565910112,Sandie,3
167055.567544363,Sandie,4
167065.574046331,Sandie,5
167075.590037362,Sandie,6
167085.593433998,Sandie,7
167095.597016821,Sandie,8
167105.598950663,Sandie,9
167115.607878654,Sandie,10
167125.610596632,Sandie,11
167135.612391698,Sandie,12
167145.633212253,Sandie,13
167155.639904802,Sandie,14
167165.641574151,Sandie,15
167175.644153913,Sandie,16
167185.646704103,Sandie,17
167195.651380458,Sandie,18
167205.658624196,Sandie,19
