t,user,current_round
167015.659752596,Brande,0
167025.696648489,Brande,1
167035.739548208,Brande,2
167045.752718609,Brande,3
167055.774222295,Brande,4
167065.789208206,Brande,5
167075.815048312,Brande,6
167085.815344937,Brande,7
167095.825968993,Brande,8
167105.846523862,Brande,9
167115.852598599,Brande,10
167125.861286035,Brande,11
167135.87631592,Brande,12
167145.888540608,Brande,13
167155.898299109,Brande,14
167165.911480044,Brande,15
167175.911678107,Brande,16
167185.917982149,Brande,17
167195.926009661,Brande,18
167205.933531195,Brande,19
