t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167017.314121048,y3i6b24bqbe2,Toshiko,0,d1wh07,62,3289435750,1,228,0,0,True
167018.001949914,y3i6b24bqbe2,Toshiko,0,d1wh07,57,3482480954,1,228,0,0,True
167018.70390039,y3i6b24bqbe2,Toshiko,0,d1wh07,14,290322236,1,228,0,0,True
167019.406967198,y3i6b24bqbe2,Toshiko,0,d1wh07,11,274286669,1,228,0,0,True
167020.115374227,y3i6b24bqbe2,Toshiko,0,d1wh07,77,2968162573,1,228,0,0,True
167020.834709432,y3i6b24bqbe2,Toshiko,0,d1wh07,4,3556766100,1,228,0,0,True
167020.838801935,y3i6b24bqbe2,Toshiko,0,d1wh07,62,3539496333,2,0,100,0,True
167021.549151708,y3i6b24bqbe2,Toshiko,0,d1wh07,10,729197944,1,228,0,0,True
167022.252214353,y3i6b24bqbe2,Toshiko,0,d1wh07,22,3242377229,1,228,0,0,True
167022.934914561,y3i6b24bqbe2,Toshiko,0,d1wh07,4,3556766100,1,0,0,228,True
167023.643229301,y3i6b24bqbe2,Toshiko,0,d1wh07,56,695604470,1,228,0,0,True
167023.646879031,y3i6b24bqbe2,Toshiko,0,d1wh07,14,509669306,2,0,100,0,True
167024.332589891,y3i6b24bqbe2,Toshiko,0,d1wh07,28,251436423,1,228,0,0,True
167025.012986343,y3i6b24bqbe2,Toshiko,0,d1wh07,13,43079776,1,228,0,0,True
167025.017336369,y3i6b24bqbe2,Toshiko,0,d1wh07,77,1293944772,2,0,100,0,True
167025.765104456,y3i6b24bqbe2,Toshiko,1,d1wh07,67,3326423390,1,228,0,0,True
167026.497522209,y3i6b24bqbe2,Toshiko,1,d1wh07,39,3393266448,1,228,0,0,True
167026.50344146,y3i6b24bqbe2,Toshiko,1,d1wh07,4,3023044165,2,0,100,0,True
167027.205478774,y3i6b24bqbe2,Toshiko,1,d1wh07,3,1253735325,1,228,0,0,True
167027.209723825,y3i6b24bqbe2,Toshiko,1,d1wh07,10,1817872644,2,0,100,0,True
167027.901649284,y3i6b24bqbe2,Toshiko,1,d1wh07,54,3565218588,1,228,0,0,True
167027.905932321,y3i6b24bqbe2,Toshiko,1,d1wh07,28,351546777,2,0,100,0,True
167028.594823226,y3i6b24bqbe2,Toshiko,1,d1wh07,48,987091914,1,228,0,0,True
167028.598765217,y3i6b24bqbe2,Toshiko,1,d1wh07,56,3068187934,2,0,100,0,True
167029.300597181,y3i6b24bqbe2,Toshiko,1,d1wh07,70,1528486703,1,228,0,0,True
167029.996742703,y3i6b24bqbe2,Toshiko,1,d1wh07,49,1067393401,1,228,0,0,True
167030.694513928,y3i6b24bqbe2,Toshiko,1,d1wh07,72,1943852456,1,228,0,0,True
167031.376783154,y3i6b24bqbe2,Toshiko,1,d1wh07,49,1067393401,1,0,0,228,True
167031.381774404,y3i6b24bqbe2,Toshiko,1,d1wh07,3,800650593,2,0,100,0,True
167032.06425464,y3i6b24bqbe2,Toshiko,1,d1wh07,38,1187751603,1,228,0,0,True
167032.745053686,y3i6b24bqbe2,Toshiko,1,d1wh07,37,1326387683,1,228,0,0,True
167033.428494322,y3i6b24bqbe2,Toshiko,1,d1wh07,34,567441852,1,228,0,0,True
167034.111926486,y3i6b24bqbe2,Toshiko,1,d1wh07,37,1326387683,1,0,0,228,True
167034.796448482,y3i6b24bqbe2,Toshiko,1,d1wh07,0,1089206186,1,228,0,0,True
167034.800590001,y3i6b24bqbe2,Toshiko,1,d1wh07,72,2622037547,2,0,100,0,True
167035.484825793,y3i6b24bqbe2,Toshiko,1,d1wh07,42,1170836833,1,228,0,0,True
167036.186358772,y3i6b24bqbe2,Toshiko,2,d1wh07,8,232582577,1,228,0,0,True
167036.875213295,y3i6b24bqbe2,Toshiko,2,d1wh07,23,3401889014,1,228,0,0,True
167037.559281942,y3i6b24bqbe2,Toshiko,2,d1wh07,67,3326423390,1,0,0,228,True
167037.563899629,y3i6b24bqbe2,Toshiko,2,d1wh07,34,2852832764,2,0,100,0,True
167037.567744037,y3i6b24bqbe2,Toshiko,2,d1wh07,22,365019987,2,0,100,0,True
167038.254663298,y3i6b24bqbe2,Toshiko,2,d1wh07,73,1756494374,1,228,0,0,True
167038.259247643,y3i6b24bqbe2,Toshiko,2,d1wh07,37,2454702770,2,0,100,0,True
167038.263166316,y3i6b24bqbe2,Toshiko,2,d1wh07,0,4253226060,2,0,100,0,True
167038.950538087,y3i6b24bqbe2,Toshiko,2,d1wh07,33,1480022981,1,228,0,0,True
167039.64434676,y3i6b24bqbe2,Toshiko,2,d1wh07,61,795334340,1,228,0,0,True
167039.648298848,y3i6b24bqbe2,Toshiko,2,d1wh07,67,3278305638,2,0,100,0,True
167040.329759358,y3i6b24bqbe2,Toshiko,2,d1wh07,33,1480022981,1,0,0,228,True
167041.037106285,y3i6b24bqbe2,Toshiko,2,d1wh07,6,881057015,1,228,0,0,True
167041.72587078,y3i6b24bqbe2,Toshiko,2,d1wh07,45,291971935,1,228,0,0,True
167041.729843168,y3i6b24bqbe2,Toshiko,2,d1wh07,23,3423185366,2,0,100,0,True
